x,z,w,y,x_5,zx_5,wx_5
5.517759,1,1,4.23171,.5177588,.5177588,.5177588
5.522761,1,1,2.490317,.5227613,.5227613,.5227613
5.527764,1,0,1.887144,.5277638,.5277638,0
5.532766,1,1,4.514293,.5327663,.5327663,.5327663
5.537769,1,1,4.672544,.5377688,.5377688,.5377688
5.542771,1,0,1.489007,.5427713,.5427713,0
5.547774,1,1,4.090059,.5477738,.5477738,.5477738
5.552776,1,1,5.132188,.5527763,.5527763,.5527763
5.557779,1,0,1.383823,.5577788,.5577788,0
5.562781,1,1,4.869271,.5627813,.5627813,.5627813
5.567784,1,0,2.63402,.5677838,.5677838,0
5.572786,1,1,3.896623,.5727863,.5727863,.5727863
5.577789,1,0,3.0898,.5777888,.5777888,0
5.582791,1,1,3.724198,.5827913,.5827913,.5827913
5.587794,1,1,4.730275,.5877938,.5877938,.5877938
5.592796,1,0,3.000615,.5927963,.5927963,0
5.597799,1,1,4.313733,.5977988,.5977988,.5977988
5.602801,1,1,4.525249,.6028013,.6028013,.6028013
5.607804,1,1,4.811756,.6078038,.6078038,.6078038
5.612806,1,1,4.816337,.6128063,.6128063,.6128063
5.617809,1,0,1.848018,.6178088,.6178088,0
5.622811,1,1,5.075268,.6228113,.6228113,.6228113
5.627814,1,1,4.651871,.6278138,.6278138,.6278138
5.632816,1,1,4.181067,.6328163,.6328163,.6328163
5.637819,1,1,4.30339,.6378188,.6378188,.6378188
5.642821,1,1,3.047338,.6428213,.6428213,.6428213
5.647824,1,0,2.686312,.6478238,.6478238,0
5.652826,1,1,5.112286,.6528263,.6528263,.6528263
5.657829,1,1,5.10779,.6578288,.6578288,.6578288
5.662831,1,1,3.396691,.6628313,.6628313,.6628313
5.667834,1,1,5.059433,.6678338,.6678338,.6678338
5.672836,1,1,4.697581,.6728363,.6728363,.6728363
5.677839,1,1,3.746498,.6778388,.6778388,.6778388
5.682841,1,1,4.671996,.6828413,.6828413,.6828413
5.687844,1,1,5.79251,.6878438,.6878438,.6878438
5.692846,1,1,4.116311,.6928463,.6928463,.6928463
5.697849,1,1,3.90009,.6978488,.6978488,.6978488
5.702851,1,1,4.311649,.7028513,.7028513,.7028513
5.707854,1,0,1.613564,.7078538,.7078538,0
5.712856,1,1,4.384491,.7128563,.7128563,.7128563
5.717859,1,0,2.781738,.7178588,.7178588,0
5.722861,1,1,3.878768,.7228613,.7228613,.7228613
5.727864,1,1,4.233571,.7278638,.7278638,.7278638
5.732866,1,1,4.451196,.7328663,.7328663,.7328663
5.737869,1,1,4.445276,.7378688,.7378688,.7378688
5.742871,1,1,4.540295,.7428713,.7428713,.7428713
5.747874,1,1,3.93063,.7478738,.7478738,.7478738
5.752876,1,1,3.821524,.7528763,.7528763,.7528763
5.757879,1,1,4.816106,.7578788,.7578788,.7578788
5.762881,1,1,3.416165,.7628813,.7628813,.7628813
5.767884,1,1,3.955798,.7678838,.7678838,.7678838
5.772886,1,1,5.625442,.7728863,.7728863,.7728863
5.777889,1,1,4.704418,.7778888,.7778888,.7778888
5.782891,1,0,2.322987,.7828913,.7828913,0
5.787894,1,1,3.167147,.7878938,.7878938,.7878938
5.792896,1,1,4.200223,.7928963,.7928963,.7928963
5.797899,1,1,5.380301,.7978988,.7978988,.7978988
5.802901,1,0,2.077611,.8029013,.8029013,0
5.807904,1,0,2.049993,.8079038,.8079038,0
5.812906,1,1,4.176527,.8129063,.8129063,.8129063
5.817909,1,1,4.019828,.8179088,.8179088,.8179088
5.822911,1,1,3.372213,.8229113,.8229113,.8229113
5.827914,1,1,4.38006,.8279138,.8279138,.8279138
5.832916,1,1,3.784594,.8329163,.8329163,.8329163
5.837919,1,1,6.809015,.8379188,.8379188,.8379188
5.842921,1,1,4.167668,.8429213,.8429213,.8429213
5.847924,1,1,4.585028,.8479238,.8479238,.8479238
5.852926,1,0,2.292856,.8529263,.8529263,0
5.857929,1,1,4.446979,.8579288,.8579288,.8579288
5.862931,1,1,4.066291,.8629313,.8629313,.8629313
5.867934,1,1,5.004145,.8679338,.8679338,.8679338
5.872936,1,1,5.198878,.8729362,.8729362,.8729362
5.877939,1,1,4.73334,.8779387,.8779387,.8779387
5.882941,1,0,2.566441,.8829412,.8829412,0
5.887944,1,1,4.916712,.8879437,.8879437,.8879437
5.892946,1,1,4.457547,.8929462,.8929462,.8929462
5.897949,1,1,5.028612,.8979487,.8979487,.8979487
5.902951,1,1,4.751575,.9029512,.9029512,.9029512
5.907954,1,1,4.032953,.9079537,.9079537,.9079537
5.912957,1,1,4.334766,.9129567,.9129567,.9129567
5.917959,1,1,5.086059,.9179592,.9179592,.9179592
5.922962,1,1,4.729933,.9229617,.9229617,.9229617
5.927964,1,1,4.801606,.9279642,.9279642,.9279642
5.932967,1,1,5.653584,.9329667,.9329667,.9329667
5.937969,1,1,5.190254,.9379692,.9379692,.9379692
5.942972,1,1,5.137726,.9429717,.9429717,.9429717
5.947974,1,1,4.671446,.9479742,.9479742,.9479742
5.952977,1,1,4.511546,.9529767,.9529767,.9529767
5.957979,1,1,4.611647,.9579792,.9579792,.9579792
5.962982,1,1,4.962126,.9629817,.9629817,.9629817
5.967984,1,1,4.24912,.9679842,.9679842,.9679842
5.972987,1,1,4.926136,.9729867,.9729867,.9729867
5.977989,1,1,4.433696,.9779892,.9779892,.9779892
5.982992,1,1,3.987428,.9829917,.9829917,.9829917
5.987994,1,1,5.111568,.9879942,.9879942,.9879942
5.992997,1,1,5.171615,.9929967,.9929967,.9929967
5.997999,1,1,3.736114,.9979992,.9979992,.9979992
6.003002,1,1,3.701504,1.003002,1.003002,1.003002
6.008004,1,1,4.830503,1.008004,1.008004,1.008004
6.013007,1,1,5.039395,1.013007,1.013007,1.013007
6.018009,1,1,5.156671,1.018009,1.018009,1.018009
6.023012,1,1,3.922288,1.023012,1.023012,1.023012
6.028014,1,1,3.757045,1.028014,1.028014,1.028014
6.033017,1,1,4.762146,1.033017,1.033017,1.033017
6.038019,1,1,4.653337,1.038019,1.038019,1.038019
6.043022,1,1,4.785051,1.043022,1.043022,1.043022
6.048024,1,1,4.550312,1.048024,1.048024,1.048024
6.053027,1,1,4.440063,1.053027,1.053027,1.053027
6.058029,1,0,1.603785,1.058029,1.058029,0
6.063032,1,1,4.340055,1.063032,1.063032,1.063032
6.068034,1,1,4.840375,1.068034,1.068034,1.068034
6.073037,1,1,4.778457,1.073037,1.073037,1.073037
6.078039,1,1,4.509807,1.078039,1.078039,1.078039
6.083042,1,1,3.553568,1.083042,1.083042,1.083042
6.088044,1,1,4.710831,1.088044,1.088044,1.088044
6.093047,1,1,4.450523,1.093047,1.093047,1.093047
6.098049,1,1,4.61597,1.098049,1.098049,1.098049
6.103052,1,1,4.531814,1.103052,1.103052,1.103052
6.108054,1,1,5.082546,1.108054,1.108054,1.108054
6.113057,1,1,4.045842,1.113057,1.113057,1.113057
6.118059,1,1,3.947986,1.118059,1.118059,1.118059
6.123062,1,0,3.156258,1.123062,1.123062,0
6.128064,1,0,3.063432,1.128064,1.128064,0
6.133067,1,1,4.523941,1.133067,1.133067,1.133067
6.138069,1,1,4.253438,1.138069,1.138069,1.138069
6.143072,1,1,3.891714,1.143072,1.143072,1.143072
6.148074,1,1,4.067129,1.148074,1.148074,1.148074
6.153077,1,0,1.811431,1.153077,1.153077,0
6.158079,1,0,1.98717,1.158079,1.158079,0
6.163082,1,0,3.154923,1.163082,1.163082,0
6.168084,1,1,5.274636,1.168084,1.168084,1.168084
6.173087,1,0,2.485013,1.173087,1.173087,0
6.178089,1,1,3.381521,1.178089,1.178089,1.178089
6.183092,1,1,4.478783,1.183092,1.183092,1.183092
6.188094,1,1,5.533309,1.188094,1.188094,1.188094
6.193097,1,0,2.430757,1.193097,1.193097,0
6.198099,1,1,4.799442,1.198099,1.198099,1.198099
6.203102,1,1,5.043872,1.203102,1.203102,1.203102
6.208104,1,1,4.679705,1.208104,1.208104,1.208104
6.213107,1,1,4.512504,1.213107,1.213107,1.213107
6.218109,1,1,5.168421,1.218109,1.218109,1.218109
6.223112,1,1,5.003239,1.223112,1.223112,1.223112
6.228114,1,1,5.44471,1.228114,1.228114,1.228114
6.233117,1,1,4.54241,1.233117,1.233117,1.233117
6.238119,1,1,4.122821,1.238119,1.238119,1.238119
6.243122,1,1,3.820777,1.243122,1.243122,1.243122
6.248124,1,1,5.199242,1.248124,1.248124,1.248124
6.253127,1,1,5.594898,1.253127,1.253127,1.253127
6.258129,1,1,4.193422,1.258129,1.258129,1.258129
6.263132,1,1,4.544801,1.263132,1.263132,1.263132
6.268134,1,1,4.998921,1.268134,1.268134,1.268134
6.273137,1,0,3.19914,1.273137,1.273137,0
6.278139,1,0,2.553495,1.278139,1.278139,0
6.283142,1,1,5.717855,1.283142,1.283142,1.283142
6.288144,1,0,2.577522,1.288144,1.288144,0
6.293147,1,1,5.273864,1.293147,1.293147,1.293147
6.298149,1,1,4.433435,1.298149,1.298149,1.298149
6.303152,1,1,4.908388,1.303152,1.303152,1.303152
6.308154,1,1,4.495695,1.308154,1.308154,1.308154
6.313157,1,0,3.325956,1.313157,1.313157,0
6.318159,1,1,3.729448,1.318159,1.318159,1.318159
6.323162,1,0,1.850978,1.323162,1.323162,0
6.328164,1,0,1.981901,1.328164,1.328164,0
6.333167,1,1,5.524604,1.333167,1.333167,1.333167
6.338169,1,1,5.159565,1.338169,1.338169,1.338169
6.343172,1,1,5.07708,1.343172,1.343172,1.343172
6.348174,1,1,4.394072,1.348174,1.348174,1.348174
6.353177,1,1,3.894375,1.353177,1.353177,1.353177
6.358179,1,0,2.421663,1.358179,1.358179,0
6.363182,1,1,4.44885,1.363182,1.363182,1.363182
6.368184,1,0,3.387657,1.368184,1.368184,0
6.373187,1,0,2.200567,1.373187,1.373187,0
6.378189,1,1,4.033393,1.378189,1.378189,1.378189
6.383192,1,0,2.302283,1.383192,1.383192,0
6.388194,1,1,4.612995,1.388194,1.388194,1.388194
6.393197,1,1,4.561217,1.393197,1.393197,1.393197
6.398199,1,0,1.496487,1.398199,1.398199,0
6.403202,1,1,4.389202,1.403202,1.403202,1.403202
6.408204,1,1,3.158951,1.408204,1.408204,1.408204
6.413207,1,1,5.039845,1.413207,1.413207,1.413207
6.418209,1,0,1.910466,1.418209,1.418209,0
6.423212,1,1,3.893603,1.423212,1.423212,1.423212
6.428214,1,1,4.570355,1.428214,1.428214,1.428214
6.433217,1,1,4.899776,1.433217,1.433217,1.433217
6.438219,1,0,1.66048,1.438219,1.438219,0
6.443222,1,1,5.08899,1.443222,1.443222,1.443222
6.448224,1,1,3.490247,1.448224,1.448224,1.448224
6.453227,1,1,4.778435,1.453227,1.453227,1.453227
6.458229,1,1,4.889825,1.458229,1.458229,1.458229
6.463232,1,1,4.801982,1.463232,1.463232,1.463232
6.468234,1,1,4.102032,1.468234,1.468234,1.468234
6.473237,1,1,5.247298,1.473237,1.473237,1.473237
6.478239,1,1,4.732057,1.478239,1.478239,1.478239
6.483242,1,1,4.839572,1.483242,1.483242,1.483242
6.488244,1,0,2.290921,1.488244,1.488244,0
6.493247,1,1,4.356084,1.493247,1.493247,1.493247
6.498249,1,1,5.425548,1.498249,1.498249,1.498249
6.503252,1,1,4.434941,1.503252,1.503252,1.503252
6.508254,1,0,2.177792,1.508254,1.508254,0
6.513257,1,1,4.858818,1.513257,1.513257,1.513257
6.518259,1,1,4.570492,1.518259,1.518259,1.518259
6.523262,1,1,4.510212,1.523262,1.523262,1.523262
6.528264,1,1,5.809614,1.528264,1.528264,1.528264
6.533267,1,1,5.344112,1.533267,1.533267,1.533267
6.538269,1,1,3.921524,1.538269,1.538269,1.538269
6.543272,1,1,3.847619,1.543272,1.543272,1.543272
6.548274,1,1,5.374876,1.548274,1.548274,1.548274
6.553277,1,1,4.451829,1.553277,1.553277,1.553277
6.558279,1,1,3.964806,1.558279,1.558279,1.558279
6.563282,1,1,5.142927,1.563282,1.563282,1.563282
6.568284,1,1,5.34371,1.568284,1.568284,1.568284
6.573287,1,1,5.501036,1.573287,1.573287,1.573287
6.578289,1,0,2.340528,1.578289,1.578289,0
6.583292,1,1,4.222845,1.583292,1.583292,1.583292
6.588294,1,1,4.110218,1.588294,1.588294,1.588294
6.593297,1,1,4.927788,1.593297,1.593297,1.593297
6.598299,1,1,5.076119,1.598299,1.598299,1.598299
6.603302,1,0,2.714871,1.603302,1.603302,0
6.608304,1,1,4.523033,1.608304,1.608304,1.608304
6.613307,1,1,5.622258,1.613307,1.613307,1.613307
6.618309,1,0,2.339355,1.618309,1.618309,0
6.623312,1,1,4.664246,1.623312,1.623312,1.623312
6.628314,1,1,5.358772,1.628314,1.628314,1.628314
6.633317,1,1,4.879298,1.633317,1.633317,1.633317
6.638319,1,1,4.556516,1.638319,1.638319,1.638319
6.643322,1,1,5.133459,1.643322,1.643322,1.643322
6.648324,1,1,4.562239,1.648324,1.648324,1.648324
6.653327,1,1,4.008644,1.653327,1.653327,1.653327
6.658329,1,1,4.269297,1.658329,1.658329,1.658329
6.663332,1,1,4.431064,1.663332,1.663332,1.663332
6.668334,1,0,3.262429,1.668334,1.668334,0
6.673337,1,1,4.600127,1.673337,1.673337,1.673337
6.678339,1,1,4.55146,1.678339,1.678339,1.678339
6.683342,1,1,5.507634,1.683342,1.683342,1.683342
6.688344,1,1,3.497936,1.688344,1.688344,1.688344
6.693347,1,1,4.215488,1.693347,1.693347,1.693347
6.698349,1,0,2.530096,1.698349,1.698349,0
6.703351,1,1,5.314445,1.703351,1.703351,1.703351
6.708354,1,0,2.390147,1.708354,1.708354,0
6.713356,1,1,4.90823,1.713356,1.713356,1.713356
6.718359,1,0,3.055908,1.718359,1.718359,0
6.723361,1,1,3.631689,1.723361,1.723361,1.723361
6.728364,1,0,2.361063,1.728364,1.728364,0
6.733366,1,0,3.153316,1.733366,1.733366,0
6.738369,1,1,5.608844,1.738369,1.738369,1.738369
6.743371,1,1,4.312197,1.743371,1.743371,1.743371
6.748374,1,1,4.939335,1.748374,1.748374,1.748374
6.753376,1,1,4.541086,1.753376,1.753376,1.753376
6.758379,1,1,4.322381,1.758379,1.758379,1.758379
6.763381,1,1,5.252121,1.763381,1.763381,1.763381
6.768384,1,1,5.069736,1.768384,1.768384,1.768384
6.773386,1,1,5.226203,1.773386,1.773386,1.773386
6.778389,1,0,3.384144,1.778389,1.778389,0
6.783391,1,1,5.451295,1.783391,1.783391,1.783391
6.788394,1,1,4.182145,1.788394,1.788394,1.788394
6.793396,1,1,3.659037,1.793396,1.793396,1.793396
6.798399,1,1,3.815125,1.798399,1.798399,1.798399
6.803401,1,1,5.449275,1.803401,1.803401,1.803401
6.808404,1,1,4.736028,1.808404,1.808404,1.808404
6.813406,1,1,4.762994,1.813406,1.813406,1.813406
6.818409,1,1,5.09051,1.818409,1.818409,1.818409
6.823412,1,1,3.768886,1.823412,1.823412,1.823412
6.828414,1,0,3.248389,1.828414,1.828414,0
6.833417,1,1,4.064322,1.833417,1.833417,1.833417
6.838419,1,1,3.973468,1.838419,1.838419,1.838419
6.843422,1,1,4.670305,1.843422,1.843422,1.843422
6.848424,1,1,4.728082,1.848424,1.848424,1.848424
6.853427,1,1,4.247561,1.853427,1.853427,1.853427
6.858429,1,1,4.688755,1.858429,1.858429,1.858429
6.863432,1,1,4.846618,1.863432,1.863432,1.863432
6.868434,1,1,4.998825,1.868434,1.868434,1.868434
6.873437,1,0,2.899678,1.873437,1.873437,0
6.878439,1,1,4.387129,1.878439,1.878439,1.878439
6.883442,1,1,5.055204,1.883442,1.883442,1.883442
6.888444,1,1,3.808998,1.888444,1.888444,1.888444
6.893447,1,1,5.167785,1.893447,1.893447,1.893447
6.898449,1,1,4.624969,1.898449,1.898449,1.898449
6.903452,1,1,4.044091,1.903452,1.903452,1.903452
6.908454,1,1,3.756591,1.908454,1.908454,1.908454
6.913457,1,1,4.779349,1.913457,1.913457,1.913457
6.918459,1,1,4.623304,1.918459,1.918459,1.918459
6.923462,1,1,5.165624,1.923462,1.923462,1.923462
6.928464,1,1,5.103782,1.928464,1.928464,1.928464
6.933467,1,0,2.022011,1.933467,1.933467,0
6.938469,1,1,4.671904,1.938469,1.938469,1.938469
6.943472,1,1,4.412033,1.943472,1.943472,1.943472
6.948474,1,1,5.333042,1.948474,1.948474,1.948474
6.953477,1,0,3.628787,1.953477,1.953477,0
6.958479,1,1,5.990927,1.958479,1.958479,1.958479
6.963482,1,1,3.317542,1.963482,1.963482,1.963482
6.968484,1,1,5.093183,1.968484,1.968484,1.968484
6.973487,1,1,4.119154,1.973487,1.973487,1.973487
6.978489,1,1,5.086003,1.978489,1.978489,1.978489
6.983492,1,1,4.446999,1.983492,1.983492,1.983492
6.988494,1,1,4.966306,1.988494,1.988494,1.988494
6.993497,1,1,5.879185,1.993497,1.993497,1.993497
6.998499,1,0,2.785702,1.998499,1.998499,0
7.003502,1,1,5.461782,2.003502,2.003502,2.003502
7.008504,1,1,3.901924,2.008504,2.008504,2.008504
7.013507,1,1,4.540434,2.013507,2.013507,2.013507
7.018509,1,0,2.305343,2.018509,2.018509,0
7.023512,1,1,4.888913,2.023512,2.023512,2.023512
7.028514,1,0,3.066774,2.028514,2.028514,0
7.033517,1,1,4.550004,2.033517,2.033517,2.033517
7.038519,1,1,5.372443,2.038519,2.038519,2.038519
7.043522,1,1,3.969633,2.043522,2.043522,2.043522
7.048524,1,1,5.193825,2.048524,2.048524,2.048524
7.053527,1,1,4.994141,2.053527,2.053527,2.053527
7.058529,1,1,3.980413,2.058529,2.058529,2.058529
7.063532,1,1,4.95957,2.063532,2.063532,2.063532
7.068534,1,1,5.340189,2.068534,2.068534,2.068534
7.073537,1,1,5.350998,2.073537,2.073537,2.073537
7.078539,1,1,5.252794,2.078539,2.078539,2.078539
7.083542,1,1,5.499891,2.083542,2.083542,2.083542
7.088544,1,1,4.966331,2.088544,2.088544,2.088544
7.093547,1,1,3.869887,2.093547,2.093547,2.093547
7.098549,1,1,4.222559,2.098549,2.098549,2.098549
7.103552,1,0,3.925243,2.103552,2.103552,0
7.108554,1,1,3.780831,2.108554,2.108554,2.108554
7.113557,1,1,5.446011,2.113557,2.113557,2.113557
7.118559,1,0,3.298129,2.118559,2.118559,0
7.123562,1,1,4.795589,2.123562,2.123562,2.123562
7.128564,1,1,4.84543,2.128564,2.128564,2.128564
7.133567,1,1,4.424424,2.133567,2.133567,2.133567
7.138569,1,1,4.659202,2.138569,2.138569,2.138569
7.143572,1,1,4.870471,2.143572,2.143572,2.143572
7.148574,1,1,4.218376,2.148574,2.148574,2.148574
7.153577,1,1,3.375302,2.153577,2.153577,2.153577
7.158579,1,1,4.216369,2.158579,2.158579,2.158579
7.163582,1,1,4.891637,2.163582,2.163582,2.163582
7.168584,1,1,4.802805,2.168584,2.168584,2.168584
7.173587,1,1,3.740979,2.173587,2.173587,2.173587
7.178589,1,1,4.567471,2.178589,2.178589,2.178589
7.183592,1,1,5.303889,2.183592,2.183592,2.183592
7.188594,1,1,5.395907,2.188594,2.188594,2.188594
7.193597,1,1,5.301072,2.193597,2.193597,2.193597
7.198599,1,0,3.846585,2.198599,2.198599,0
7.203602,1,1,4.854027,2.203602,2.203602,2.203602
7.208604,1,0,3.337818,2.208604,2.208604,0
7.213607,1,1,4.442983,2.213607,2.213607,2.213607
7.218609,1,1,4.332517,2.218609,2.218609,2.218609
7.223612,1,1,4.040937,2.223612,2.223612,2.223612
7.228614,1,1,4.37896,2.228614,2.228614,2.228614
7.233617,1,1,4.417994,2.233617,2.233617,2.233617
7.238619,1,1,5.160431,2.238619,2.238619,2.238619
7.243622,1,1,5.376499,2.243622,2.243622,2.243622
7.248624,1,1,4.014553,2.248624,2.248624,2.248624
7.253627,1,1,4.889289,2.253627,2.253627,2.253627
7.258629,1,1,5.031199,2.258629,2.258629,2.258629
7.263632,1,1,4.721313,2.263632,2.263632,2.263632
7.268634,1,1,4.971256,2.268634,2.268634,2.268634
7.273637,1,0,3.086903,2.273637,2.273637,0
7.278639,1,1,4.915055,2.278639,2.278639,2.278639
7.283642,1,0,3.060429,2.283642,2.283642,0
7.288644,1,1,4.261599,2.288644,2.288644,2.288644
7.293647,1,1,4.683593,2.293647,2.293647,2.293647
7.298649,1,1,5.355659,2.298649,2.298649,2.298649
7.303652,1,0,2.08914,2.303652,2.303652,0
7.308654,1,0,2.848974,2.308654,2.308654,0
7.313657,1,1,4.164424,2.313657,2.313657,2.313657
7.318659,1,1,5.356338,2.318659,2.318659,2.318659
7.323662,1,1,4.14756,2.323662,2.323662,2.323662
7.328664,1,1,4.210899,2.328664,2.328664,2.328664
7.333667,1,1,4.562821,2.333667,2.333667,2.333667
7.338669,1,1,5.255658,2.338669,2.338669,2.338669
7.343672,1,1,4.721886,2.343672,2.343672,2.343672
7.348674,1,1,5.356785,2.348674,2.348674,2.348674
7.353677,1,1,5.558945,2.353677,2.353677,2.353677
7.358679,1,1,4.712492,2.358679,2.358679,2.358679
7.363682,1,1,4.320506,2.363682,2.363682,2.363682
7.368684,1,1,4.706897,2.368684,2.368684,2.368684
7.373687,1,1,4.838137,2.373687,2.373687,2.373687
7.378689,1,1,4.658092,2.378689,2.378689,2.378689
7.383692,1,1,5.093268,2.383692,2.383692,2.383692
7.388694,1,1,4.619312,2.388694,2.388694,2.388694
7.393697,1,1,3.942423,2.393697,2.393697,2.393697
7.398699,1,1,5.737754,2.398699,2.398699,2.398699
7.403702,1,1,4.469183,2.403702,2.403702,2.403702
7.408704,1,1,5.431795,2.408704,2.408704,2.408704
7.413707,1,1,4.786531,2.413707,2.413707,2.413707
7.418709,1,1,4.808725,2.418709,2.418709,2.418709
7.423712,1,1,5.350964,2.423712,2.423712,2.423712
7.428714,1,1,5.061428,2.428714,2.428714,2.428714
7.433717,1,1,4.609107,2.433717,2.433717,2.433717
7.438719,1,1,4.55649,2.438719,2.438719,2.438719
7.443722,1,1,4.796814,2.443722,2.443722,2.443722
7.448724,1,1,4.433909,2.448724,2.448724,2.448724
7.453727,1,1,5.737958,2.453727,2.453727,2.453727
7.458729,1,1,4.54108,2.458729,2.458729,2.458729
7.463732,1,1,4.513365,2.463732,2.463732,2.463732
7.468734,1,1,4.32289,2.468734,2.468734,2.468734
7.473737,1,1,5.15225,2.473737,2.473737,2.473737
7.478739,1,1,4.479283,2.478739,2.478739,2.478739
7.483742,1,1,4.799387,2.483742,2.483742,2.483742
7.488744,1,1,4.629412,2.488744,2.488744,2.488744
7.493747,1,1,5.178497,2.493747,2.493747,2.493747
7.498749,1,1,5.031524,2.498749,2.498749,2.498749
7.503752,1,1,4.575447,2.503752,2.503752,2.503752
7.508754,1,1,4.407676,2.508754,2.508754,2.508754
7.513757,1,1,5.298085,2.513757,2.513757,2.513757
7.518759,1,1,4.525083,2.518759,2.518759,2.518759
7.523762,1,1,3.003349,2.523762,2.523762,2.523762
7.528764,1,1,5.081678,2.528764,2.528764,2.528764
7.533767,1,1,4.895249,2.533767,2.533767,2.533767
7.538769,1,1,5.117352,2.538769,2.538769,2.538769
7.543772,1,1,5.626569,2.543772,2.543772,2.543772
7.548774,1,1,4.763216,2.548774,2.548774,2.548774
7.553777,1,1,4.664478,2.553777,2.553777,2.553777
7.558779,1,1,4.858957,2.558779,2.558779,2.558779
7.563782,1,1,4.567645,2.563782,2.563782,2.563782
7.568784,1,0,2.959765,2.568784,2.568784,0
7.573787,1,1,5.304322,2.573787,2.573787,2.573787
7.578789,1,1,5.32633,2.578789,2.578789,2.578789
7.583792,1,1,4.275501,2.583792,2.583792,2.583792
7.588794,1,0,2.74288,2.588794,2.588794,0
7.593797,1,1,5.011904,2.593797,2.593797,2.593797
7.598799,1,1,5.127035,2.598799,2.598799,2.598799
7.603802,1,1,5.823232,2.603802,2.603802,2.603802
7.608804,1,1,5.140326,2.608804,2.608804,2.608804
7.613807,1,1,4.535856,2.613807,2.613807,2.613807
7.618809,1,1,3.497554,2.618809,2.618809,2.618809
7.623812,1,1,6.131772,2.623812,2.623812,2.623812
7.628814,1,1,6.262459,2.628814,2.628814,2.628814
7.633817,1,1,5.621705,2.633817,2.633817,2.633817
7.638819,1,1,5.222249,2.638819,2.638819,2.638819
7.643822,1,1,5.554911,2.643822,2.643822,2.643822
7.648824,1,1,5.791967,2.648824,2.648824,2.648824
7.653827,1,0,2.879949,2.653827,2.653827,0
7.658829,1,1,5.133813,2.658829,2.658829,2.658829
7.663832,1,0,2.40482,2.663832,2.663832,0
7.668834,1,0,2.140701,2.668834,2.668834,0
7.673837,1,1,5.262252,2.673837,2.673837,2.673837
7.678839,1,0,2.504917,2.678839,2.678839,0
7.683842,1,1,5.433441,2.683842,2.683842,2.683842
7.688844,1,1,4.514244,2.688844,2.688844,2.688844
7.693847,1,1,5.322645,2.693847,2.693847,2.693847
7.698849,1,1,4.449488,2.698849,2.698849,2.698849
7.703852,1,1,4.976341,2.703852,2.703852,2.703852
7.708854,1,1,4.932568,2.708854,2.708854,2.708854
7.713857,1,1,5.123951,2.713857,2.713857,2.713857
7.718859,1,1,6.096397,2.718859,2.718859,2.718859
7.723862,1,1,5.033095,2.723862,2.723862,2.723862
7.728865,1,1,5.135218,2.728865,2.728865,2.728865
7.733867,1,1,5.390792,2.733867,2.733867,2.733867
7.73887,1,1,5.336701,2.73887,2.73887,2.73887
7.743872,1,1,5.438952,2.743872,2.743872,2.743872
7.748875,1,1,4.974752,2.748875,2.748875,2.748875
7.753877,1,1,4.233328,2.753877,2.753877,2.753877
7.75888,1,1,4.722539,2.75888,2.75888,2.75888
7.763882,1,1,5.848538,2.763882,2.763882,2.763882
7.768885,1,1,4.246817,2.768885,2.768885,2.768885
7.773887,1,1,6.006823,2.773887,2.773887,2.773887
7.77889,1,1,5.101092,2.77889,2.77889,2.77889
7.783892,1,1,4.615745,2.783892,2.783892,2.783892
7.788895,1,1,4.388753,2.788895,2.788895,2.788895
7.793897,1,1,5.237409,2.793897,2.793897,2.793897
7.7989,1,1,4.585249,2.7989,2.7989,2.7989
7.803902,1,1,5.277642,2.803902,2.803902,2.803902
7.808905,1,1,4.672853,2.808905,2.808905,2.808905
7.813907,1,1,4.969927,2.813907,2.813907,2.813907
7.81891,1,1,5.352221,2.81891,2.81891,2.81891
7.823912,1,1,5.319776,2.823912,2.823912,2.823912
7.828915,1,1,5.381688,2.828915,2.828915,2.828915
7.833917,1,1,4.895864,2.833917,2.833917,2.833917
7.83892,1,1,5.604266,2.83892,2.83892,2.83892
7.843922,1,1,3.912571,2.843922,2.843922,2.843922
7.848925,1,1,4.744069,2.848925,2.848925,2.848925
7.853927,1,0,3.210453,2.853927,2.853927,0
7.85893,1,1,5.32794,2.85893,2.85893,2.85893
7.863932,1,1,5.120906,2.863932,2.863932,2.863932
7.868935,1,1,4.902008,2.868935,2.868935,2.868935
7.873937,1,1,4.45046,2.873937,2.873937,2.873937
7.87894,1,1,4.652265,2.87894,2.87894,2.87894
7.883942,1,1,4.95646,2.883942,2.883942,2.883942
7.888945,1,1,4.615513,2.888945,2.888945,2.888945
7.893947,1,1,3.442027,2.893947,2.893947,2.893947
7.89895,1,1,5.33244,2.89895,2.89895,2.89895
7.903952,1,1,5.246695,2.903952,2.903952,2.903952
7.908955,1,1,6.051787,2.908955,2.908955,2.908955
7.913957,1,0,2.693221,2.913957,2.913957,0
7.91896,1,1,5.39394,2.91896,2.91896,2.91896
7.923962,1,1,5.284539,2.923962,2.923962,2.923962
7.928965,1,1,4.419378,2.928965,2.928965,2.928965
7.933967,1,1,6.011508,2.933967,2.933967,2.933967
7.93897,1,1,5.198181,2.93897,2.93897,2.93897
7.943972,1,1,5.095394,2.943972,2.943972,2.943972
7.948975,1,1,5.034305,2.948975,2.948975,2.948975
7.953977,1,1,6.445911,2.953977,2.953977,2.953977
7.95898,1,1,4.862251,2.95898,2.95898,2.95898
