cusip,merger,employ,return,patents,patentsg,stckpr,rnd,rndeflt,rndstck,sales,sic,year,y72,y73,y74,y75,y76,y77,y78,y79,y80,y81,lrnd,lsales,lpat,rnd_1,rnd_2,rnd_3,rnd_4,rnd_5,lrnd_1,lrnd_2,lrnd_3,lrnd_4,lrnd_5,clpat,clrnd,clrnd_1,clrnd_2,clrnd_3,clrnd_4,clrnd_5,clsales,lrnd_6,lrnd_7,lrnd_8,lrnd_9
513847,0,5.400,9.289545,2,0,9.25,.2112769,.1985686,1.266866,130.668,3269,73,0,1,0,0,0,0,0,0,0,0,.1916751,4.87266,1.098612,.1908474,,,,,.1746652,,,,,.4054651,.0170099,,,,,,.1666403,,,,
513847,0,5.600,3.817046,3,2,4,.2678666,.228946,1.415112,137.335,3269,74,0,0,1,0,0,0,0,0,0,0,.2373357,4.922423,1.386294,.2112769,.1908474,,,,.1916751,.1746652,,,,.2876821,.0456606,.0170099,,,,,.0497632,,,,
513847,0,5.000,6.757551,0,3,9.625,.305094,.2374274,1.615924,150.23,3269,75,0,0,0,1,0,0,0,0,0,0,.2662751,5.012167,0,.2678666,.2112769,.1908474,,,.2373357,.1916751,.1746652,,,-1.386294,.0289394,.0456606,.0170099,,,,.0897446,,,,
513847,0,5.000,9.625536,0,1,17.25,.3388975,.2490062,1.777398,174.5,3269,76,0,0,0,0,1,0,0,0,0,0,.2918465,5.161925,0,.305094,.2678666,.2112769,.1908474,,.2662751,.2373357,.1916751,.1746652,,0,.0255714,.0289394,.0456606,.0170099,,,.1497574,,,,
513847,0,5.500,10.2767,1,0,31.5,.3772597,.258574,1.98385,198.8259,3269,77,0,0,0,0,0,1,0,0,0,0,.3200958,5.29243,.6931472,.3388975,.305094,.2678666,.2112769,.1908474,.2918465,.2662751,.2373357,.1916751,.1746652,.6931472,.0282494,.0255714,.0289394,.0456606,.0170099,,.1305051,,,,
513847,0,5.800,10.66252,1,1,19,0,0,,237.073,3269,78,0,0,0,0,0,0,1,0,0,0,0,5.468368,.6931472,.3772597,.3388975,.305094,.2678666,.2112769,.3200958,.2918465,.2662751,.2373357,.1916751,0,-.3200958,.0282494,.0255714,.0289394,.0456606,.0170099,.1759381,.1746652,,,
513847,0,6.000,9.751743,0,0,12.75,0,0,,266.3667,3269,79,0,0,0,0,0,0,0,1,0,0,0,5.584874,0,0,.3772597,.3388975,.305094,.2678666,0,.3200958,.2918465,.2662751,.2373357,-.6931472,0,-.3200958,.0282494,.0255714,.0289394,.0456606,.1165061,.1916751,.1746652,,
513847,0,5.200,6.82177,1,0,12.125,0,0,,289.6409,3269,80,0,0,0,0,0,0,0,0,1,0,0,5.668642,.6931472,0,0,.3772597,.3388975,.305094,0,0,.3200958,.2918465,.2662751,.6931472,0,0,-.3200958,.0282494,.0255714,.0289394,.0837674,.2373357,.1916751,.1746652,
513847,0,5.000,9.437222,0,2,15.25,0,0,,307.6941,3269,81,0,0,0,0,0,0,0,0,0,1,0,5.729106,0,0,0,0,.3772597,.3388975,0,0,0,.3200958,.2918465,-.6931472,0,0,0,-.3200958,.0282494,.0255714,.0604644,.2662751,.2373357,.1916751,.1746652
524660,0,2.800,10.14448,2,2,34.375,.0239809,.0239809,,58.49298,2510,72,1,0,0,0,0,0,0,0,0,0,.0236978,4.068907,1.098612,,,,,,,,,,,,,,,,,,,,,,
524660,0,3.700,9.813791,4,3,9.875,.1822411,.1712792,.1366516,82.19397,2510,73,0,1,0,0,0,0,0,0,0,0,.1674119,4.409082,1.609438,.0239809,,,,,.0236978,,,,,.5108256,.143714,,,,,,.3401752,,,,
524660,0,3.700,10.25671,5,4,5.25,.3038435,.2596953,.3278222,94.38196,2510,74,0,0,1,0,0,0,0,0,0,0,.2653164,4.54735,1.791759,.1822411,.0239809,,,,.1674119,.0236978,,,,.1823215,.0979046,.143714,,,,,.138268,,,,
524660,0,3.100,9.662419,2,4,7.625,1.000253,.7784066,.6400108,98.31494,2510,75,0,0,0,1,0,0,0,0,0,0,.6932735,4.588176,1.098612,.3038435,.1822411,.0239809,,,.2653164,.1674119,.0236978,,,-.6931472,.4279571,.0979046,.143714,,,,.0408263,,,,
524660,0,3.600,10.82312,4,2,12.75,.9997339,.7345586,1.635157,117.692,2510,76,0,0,0,0,1,0,0,0,0,0,.6930141,4.768071,1.609438,1.000253,.3038435,.1822411,.0239809,,.6932735,.2653164,.1674119,.0236978,,.5108256,-.0002594,.4279571,.0979046,.143714,,,.1798944,,,,
524660,0,4.400,11.22684,9,5,16.75,1.000661,.685854,2.56288,156.8799,2510,77,0,0,0,0,0,1,0,0,0,0,.6934776,5.05548,2.302585,.9997339,1.000253,.3038435,.1822411,.0239809,.6930141,.6932735,.2653164,.1674119,.0236978,.6931472,.0004634,-.0002594,.4279571,.0979046,.143714,,.2874098,,,,
524660,0,4.900,12.10197,5,9,13.375,.9998398,.6356258,3.426104,179.7489,2510,78,0,0,0,0,0,0,1,0,0,0,.6930671,5.191561,1.791759,1.000661,.9997339,1.000253,.3038435,.1822411,.6934776,.6930141,.6932735,.2653164,.1674119,-.5108256,-.0004105,.0004634,-.0002594,.4279571,.0979046,.143714,.1360803,.0236978,,,
524660,0,5.400,9.961998,6,4,11.125,.9998412,.5819798,4.272453,214.6449,2510,79,0,0,0,0,0,0,0,1,0,0,.6930678,5.368985,1.94591,.9998398,1.000661,.9997339,1.000253,.3038435,.6930671,.6934776,.6930141,.6932735,.2653164,.1541506,7.15e-07,-.0004105,.0004634,-.0002594,.4279571,.0979046,.1774244,.1674119,.0236978,,
524660,0,5.000,11.40459,4,4,12.25,1.50178,.803091,5.044708,229.194,2510,80,0,0,0,0,0,0,0,0,1,0,.9170023,5.434569,1.609438,.9998412,.9998398,1.000661,.9997339,1.000253,.6930678,.6930671,.6934776,.6930141,.6932735,-.3364722,.2239345,7.15e-07,-.0004105,.0004634,-.0002594,.4279571,.0655837,.2653164,.1674119,.0236978,
524660,0,5.300,11.39281,0,5,22.125,1.999458,.9947557,6.218601,262.575,2510,81,0,0,0,0,0,0,0,0,0,1,1.098432,5.570537,0,1.50178,.9998412,.9998398,1.000661,.9997339,.9170023,.6930678,.6930671,.6934776,.6930141,-1.609438,.1814294,.2239345,7.15e-07,-.0004105,.0004634,-.0002594,.1359677,.6932735,.2653164,.1674119,.0236978
530000,1,18.608,8.767247,19,39,41.49997,0,0,,632.1704,3210,72,1,0,0,0,0,0,0,0,0,0,0,6.449159,2.995732,,,,,,,,,,,,,,,,,,,,,,
530000,1,20.782,8.46973,8,18,24.74997,0,0,,732.7017,3210,73,0,1,0,0,0,0,0,0,0,0,0,6.596739,2.197225,0,,,,,0,,,,,-.7985077,0,,,,,,.1475797,,,,
530000,1,19.546,5.025825,25,17,13.875,0,0,,698.877,3210,74,0,0,1,0,0,0,0,0,0,0,0,6.549475,3.258096,0,0,,,,0,0,,,,1.060872,0,0,,,,,-.0472641,,,,
530000,0,18.314,4.884315,23,21,22.49997,0,0,,684.105,3210,75,0,0,0,1,0,0,0,0,0,0,0,6.528111,3.178054,0,0,0,,,0,0,0,,,-.0800426,0,0,0,,,,-.0213633,,,,
530000,0,19.417,6.699759,21,19,37.37497,0,0,,871.5049,3210,76,0,0,0,0,1,0,0,0,0,0,0,6.770221,3.091043,0,0,0,0,,0,0,0,0,,-.0870113,0,0,0,0,,,.2421098,,,,
530000,0,20.578,5.667517,26,23,25.74997,16.41103,11.24814,,978.6919,3210,77,0,0,0,0,0,1,0,0,0,0,2.857104,6.886217,3.295837,0,0,0,0,0,0,0,0,0,0,.2047944,2.857104,0,0,0,0,,.1159954,,,,
530000,0,20.997,5.276686,28,25,23.87497,18.39766,11.69592,94.62335,1107.128,3210,78,0,0,0,0,0,0,1,0,0,0,2.965153,7.009524,3.367296,16.41103,0,0,0,0,2.857104,0,0,0,0,.0714588,.1080489,2.857104,0,0,0,0,.1233077,0,,,
530000,0,19.916,4.633742,35,15,24.24997,20.88843,12.15858,107.9302,1208.061,3210,79,0,0,0,0,0,0,0,1,0,0,3.085958,7.096772,3.583519,18.39766,16.41103,0,0,0,2.965153,2.857104,0,0,0,.2162232,.1208055,.1080489,2.857104,0,0,0,.0872474,0,0,,
530000,0,17.817,3.439546,20,33,22.87497,23.0965,12.35107,122.68,1159.862,3210,80,0,0,0,0,0,0,0,0,1,0,3.182066,7.056056,3.044523,20.88843,18.39766,16.41103,0,0,3.085958,2.965153,2.857104,0,0,-.5389965,.0961084,.1208055,.1080489,2.857104,0,0,-.0407152,0,0,0,
530000,0,17.399,2.817392,2,32,23.24997,24.41785,12.14819,136.8097,1226.514,3210,81,0,0,0,0,0,0,0,0,0,1,3.235451,7.111931,1.098612,23.0965,20.88843,18.39766,16.41103,0,3.182066,3.085958,2.965153,2.857104,0,-1.94591,.053385,.0961084,.1208055,.1080489,2.857104,0,.0558743,0,0,0,0
538021,0,113.600,3.949234,64,94,13.325,54.45438,54.45438,,2476.621,9997,72,1,0,0,0,0,0,0,0,0,0,4.015561,7.814651,4.174387,,,,,,,,,,,,,,,,,,,,,,
538021,0,105.400,2.959222,52,98,6.918747,47.36191,44.51303,310.314,2464.441,9997,73,0,1,0,0,0,0,0,0,0,0,3.878712,7.809721,3.970292,54.45438,,,,,4.015561,,,,,-.2040956,-.1368482,,,,,,-.00493,,,,
538021,0,106.500,-2.795069,71,62,3.203098,46.71054,39.92355,341.814,3027.662,9997,74,0,0,1,0,0,0,0,0,0,0,3.865152,8.015546,4.276666,47.36191,54.45438,,,,3.878712,4.015561,,,,.3063743,-.0135601,-.1368482,,,,,.2058253,,,,
538021,0,97.000,5.394715,61,61,7.046898,53.96063,41.99271,370.5535,3430.168,9997,75,0,0,0,1,0,0,0,0,0,0,4.006617,8.140365,4.127134,46.71054,47.36191,54.45438,,,3.865152,3.878712,4.015561,,,-.1495318,.1414647,-.0135601,-.1368482,,,,.1248188,,,,
538021,0,92.800,4.674822,61,68,15.24689,56.68314,41.64813,390.6272,3350.904,9997,76,0,0,0,0,1,0,0,0,0,0,4.054965,8.116985,4.127134,53.96063,46.71054,47.36191,54.45438,,4.006617,3.865152,3.878712,4.015561,,0,.0483479,.1414647,-.0135601,-.1368482,,,-.0233793,,,,
538021,0,94.000,5.879366,56,61,14.8625,68.64722,47.05084,416.9163,3440.504,9997,77,0,0,0,0,0,1,0,0,0,0,4.243443,8.143373,4.043051,56.68314,53.96063,46.71054,47.36191,54.45438,4.054965,4.006617,3.865152,3.878712,4.015561,-.0840831,.1884775,.0483479,.1414647,-.0135601,-.1368482,,.0263882,,,,
538021,0,90.400,-.3404358,46,53,20.11559,67.51636,42.92203,455.8938,3651.34,9997,78,0,0,0,0,0,0,1,0,0,0,4.227073,8.202849,3.850147,68.64722,56.68314,53.96063,46.71054,47.36191,4.243443,4.054965,4.006617,3.865152,3.878712,-.1929038,-.0163698,.1884775,.0483479,.1414647,-.0135601,-.1368482,.0594759,4.015561,,,
538021,0,77.700,10.70269,43,47,43.09497,68.76349,40.02533,496.9429,4086.361,9997,79,0,0,0,0,0,0,0,1,0,0,4.245111,8.315411,3.78419,67.51636,68.64722,56.68314,53.96063,46.71054,4.227073,4.243443,4.054965,4.006617,3.865152,-.0659578,.0180383,-.0163698,.1884775,.0483479,.1414647,-.0135601,.1125612,3.878712,4.015561,,
538021,0,75.400,12.92474,37,35,90.65234,76.0495,40.66815,535.0005,4242.402,9997,80,0,0,0,0,0,0,0,0,1,0,4.344448,8.352885,3.637586,68.76349,67.51636,68.64722,56.68314,53.96063,4.245111,4.227073,4.243443,4.054965,4.006617,-.1466036,.0993371,.0180383,-.0163698,.1884775,.0483479,.1414647,.0374746,3.865152,3.878712,4.015561,
538021,0,76.700,12.55431,7,48,57.50247,82.80536,41.19669,570.1226,4935.98,9997,81,0,0,0,0,0,0,0,0,0,1,4.428497,8.504307,2.079442,76.0495,68.76349,67.51636,68.64722,56.68314,4.344448,4.245111,4.227073,4.243443,4.054965,-1.558145,.0840487,.0993371,.0180383,-.0163698,.1884775,.0483479,.1514215,4.006617,3.865152,3.878712,4.015561
539821,0,69.600,4.44031,41,58,9.125,33.53705,33.53705,331.6741,2472.73,3720,72,1,0,0,0,0,0,0,0,0,0,3.542033,7.813078,3.73767,,,,,,,,,,,,,,,,,,,,,,
539821,0,66.900,1.548079,44,45,3.25,39.1774,36.82083,336.0081,2756.789,3720,73,0,1,0,0,0,0,0,0,0,0,3.693305,7.921822,3.806663,33.53705,,,,,3.542033,,,,,.0689929,.1512718,,,,,,.1087437,,,,
539821,0,62.100,-3.470227,28,58,3.625,41.97882,35.87933,356.8147,3279.1,3720,74,0,0,1,0,0,0,0,0,0,0,3.760707,8.095325,3.367296,39.1774,33.53705,,,,3.693305,3.542033,,,,-.4393668,.0674028,.1512718,,,,,.1735024,,,,
539821,0,57.600,7.834906,27,25,7.625,46.3143,36.04227,379.3594,3387.199,3720,75,0,0,0,1,0,0,0,0,0,0,3.856812,8.127759,3.332205,41.97882,39.1774,33.53705,,,3.760707,3.693305,3.542033,,,-.0350912,.0961051,.0674028,.1512718,,,,.0324345,,,,
539821,0,55.100,7.186604,24,28,9.25,54.08398,39.7384,390.4666,3202.699,3720,76,0,0,0,0,1,0,0,0,0,0,4.008859,8.07175,3.218876,46.3143,41.97882,39.1774,33.53705,,3.856812,3.760707,3.693305,3.542033,,-.1133287,.1520467,.0961051,.0674028,.1512718,,,-.0560093,,,,
539821,0,55.100,7.560408,30,30,15,56.63901,38.8204,413.9739,3372.801,3720,77,0,0,0,0,0,1,0,0,0,0,4.0542,8.123499,3.433987,54.08398,46.3143,41.97882,39.1774,33.53705,4.008859,3.856812,3.760707,3.693305,3.542033,.2151113,.0453405,.1520467,.0961051,.0674028,.1512718,,.0517492,,,,
539821,0,61.500,7.032371,25,30,19.5,64.39221,40.93594,440.2581,3485,3720,78,0,0,0,0,0,0,1,0,0,0,4.180403,8.156223,3.258096,56.63901,54.08398,46.3143,41.97882,39.1774,4.0542,4.008859,3.856812,3.760707,3.693305,-.1758907,.1262035,.0453405,.1520467,.0961051,.0674028,.1512718,.0327244,3.542033,,,
539821,0,66.500,5.100593,16,21,34.5,65.98474,38.4079,479.0164,4057.6,3720,79,0,0,0,0,0,0,0,1,0,0,4.204465,8.308347,2.833213,64.39221,56.63901,54.08398,46.3143,41.97882,4.180403,4.0542,4.008859,3.856812,3.760707,-.4248831,.0240617,.1262035,.0453405,.1520467,.0961051,.0674028,.1521235,3.693305,3.542033,,
539821,0,74.600,5.850706,16,15,33.5,87.10236,46.5788,515.3706,5395.695,3720,80,0,0,0,0,0,0,0,0,1,0,4.478499,8.593357,2.833213,65.98474,64.39221,56.63901,54.08398,46.3143,4.204465,4.180403,4.0542,4.008859,3.856812,0,.2740345,.0240617,.1262035,.0453405,.1520467,.0961051,.2850103,3.760707,3.693305,3.542033,
539821,0,71.300,12.8657,3,28,46.75,99.9682,49.73541,564.0718,5175.801,3720,81,0,0,0,0,0,0,0,0,0,1,4.614806,8.551749,1.386294,87.10236,65.98474,64.39221,56.63901,54.08398,4.478499,4.204465,4.180403,4.0542,4.008859,-1.446919,.1363063,.2740345,.0240617,.1262035,.0453405,.1520467,-.0416079,3.856812,3.760707,3.693305,3.542033
540137,0,0.540,39.149,4,6,102,.9502387,.9502387,5.062592,17.05498,2890,72,1,0,0,0,0,0,0,0,0,0,.6679518,2.836442,1.609438,,,,,,,,,,,,,,,,,,,,,,
540137,0,0.870,32.9529,3,3,61.875,1.67822,1.577273,5.595554,33.79196,2890,73,0,1,0,0,0,0,0,0,0,0,.9851523,3.520223,1.386294,.9502387,,,,,.6679518,,,,,-.2231436,.3172005,,,,,,.6837809,,,,
540137,0,1.460,17.41376,4,9,9.25,2.354773,2.012627,7.068939,48.55197,2890,74,0,0,1,0,0,0,0,0,0,0,1.210384,3.882635,1.609438,1.67822,.9502387,,,,.9851523,.6679518,,,,.2231436,.2252317,.3172005,,,,,.362412,,,,
540137,0,1.400,13.49777,10,2,14.5,2.704855,2.104944,9.189301,67.27698,2890,75,0,0,0,1,0,0,0,0,0,0,1.309644,4.208818,2.397895,2.354773,1.67822,.9502387,,,1.210384,.9851523,.6679518,,,.7884574,.0992601,.2252317,.3172005,,,,.3261831,,,,
540137,0,1.575,23.69678,6,5,19.125,2.342323,1.721031,11.134,85.88196,2890,76,0,0,0,0,1,0,0,0,0,0,1.206666,4.452974,1.94591,2.704855,2.354773,1.67822,.9502387,,1.309644,1.210384,.9851523,.6679518,,-.4519852,-.102978,.0992601,.2252317,.3172005,,,.2441559,,,,
540137,0,1.775,25.69358,6,8,23.375,2.830942,1.940331,12.6629,105.344,2890,77,0,0,0,0,0,1,0,0,0,0,1.343111,4.657231,1.94591,2.342323,2.704855,2.354773,1.67822,.9502387,1.206666,1.309644,1.210384,.9851523,.6679518,0,.1364447,-.102978,.0992601,.2252317,.3172005,,.2042575,,,,
540137,0,2.027,26.76733,2,8,24.5,3.534531,2.247,14.6508,127.866,2890,78,0,0,0,0,0,0,1,0,0,0,1.511722,4.850983,1.098612,2.830942,2.342323,2.704855,2.354773,1.67822,1.343111,1.206666,1.309644,1.210384,.9851523,-.8472978,.1686108,.1364447,-.102978,.0992601,.2252317,.3172005,.1937513,.6679518,,,
540137,0,2.509,20.74567,1,3,32.25,3.935068,2.290495,17.46036,161.4709,2890,79,0,0,0,0,0,0,0,1,0,0,1.596367,5.084325,.6931472,3.534531,2.830942,2.342323,2.704855,2.354773,1.511722,1.343111,1.206666,1.309644,1.210384,-.4054651,.0846449,.1686108,.1364447,-.102978,.0992601,.2252317,.2333426,.9851523,.6679518,,
540137,0,2.589,17.09083,6,0,30.5,5.019894,2.684435,20.45235,199.297,2890,80,0,0,0,0,0,0,0,0,1,0,1.79507,5.294796,1.94591,3.935068,3.534531,2.830942,2.342323,2.704855,1.596367,1.511722,1.343111,1.206666,1.309644,1.252763,.1987031,.0846449,.1686108,.1364447,-.102978,.0992601,.2104707,1.210384,.9851523,.6679518,
540137,0,2.572,5.753464,1,6,22.75,5.796261,2.883711,24.06366,213.912,2890,81,0,0,0,0,0,0,0,0,0,1,1.916373,5.365565,.6931472,5.019894,3.935068,3.534531,2.830942,2.342323,1.79507,1.596367,1.511722,1.343111,1.206666,-1.252763,.121303,.1987031,.0846449,.1686108,.1364447,-.102978,.0707688,1.309644,1.210384,.9851523,.6679518
540210,0,0.443,1.271432,0,0,2,.1169056,.1169056,.7775598,11.139,3550,72,1,0,0,0,0,0,0,0,0,0,.110562,2.410452,0,,,,,,,,,,,,,,,,,,,,,,
540210,0,0.519,1.437229,0,0,1.5,.1722227,.1618634,.8285036,16.142,3550,73,0,1,0,0,0,0,0,0,0,0,.1589017,2.781425,0,.1169056,,,,,.110562,,,,,0,.0483397,,,,,,.3709722,,,,
540210,0,0.518,.9991117,2,0,1.125,.2958448,.2528589,.9628634,20.85999,3550,74,0,0,1,0,0,0,0,0,0,0,.2591628,3.037833,1.098612,.1722227,.1169056,,,,.1589017,.110562,,,,1.098612,.1002611,.0483397,,,,,.2564082,,,,
540210,0,0.521,6.287819,1,0,1.875,.3531115,.2747951,1.224286,25.75098,3550,75,0,0,0,1,0,0,0,0,0,0,.3024068,3.248472,.6931472,.2958448,.1722227,.1169056,,,.2591628,.1589017,.110562,,,-.4054651,.0432439,.1002611,.0483397,,,,.2106397,,,,
540210,0,0.519,5.553368,0,2,2.5,.3378994,.2482729,1.475767,28.27698,3550,76,0,0,0,0,1,0,0,0,0,0,.2911008,3.342048,0,.3531115,.2958448,.1722227,.1169056,,.3024068,.2591628,.1589017,.110562,,-.6931472,-.011306,.0432439,.1002611,.0483397,,,.0935755,,,,
540210,0,0.516,2.749579,2,0,1.875,.3632486,.248971,1.707767,25.299,3550,77,0,0,0,0,0,1,0,0,0,0,.3098705,3.230765,1.098612,.3378994,.3531115,.2958448,.1722227,.1169056,.2911008,.3024068,.2591628,.1589017,.110562,1.098612,.0187697,-.011306,.0432439,.1002611,.0483397,,-.1112833,,,,
540210,0,0.536,2.231508,1,2,2.25,.4349442,.2765062,1.955877,28.07198,3550,78,0,0,0,0,0,0,1,0,0,0,.3611259,3.334772,.6931472,.3632486,.3378994,.3531115,.2958448,.1722227,.3098705,.2911008,.3024068,.2591628,.1589017,-.4054651,.0512554,.0187697,-.011306,.0432439,.1002611,.0483397,.1040072,.110562,,,
540210,0,0.570,2.038005,3,2,4,.5048857,.29388,2.290636,36.82599,3550,79,0,0,0,0,0,0,0,1,0,0,.4087169,3.606204,1.386294,.4349442,.3632486,.3378994,.3531115,.2958448,.3611259,.3098705,.2911008,.3024068,.2591628,.6931472,.047591,.0512554,.0187697,-.011306,.0432439,.1002611,.2714319,.1589017,.110562,,
540210,0,0.600,3.815973,0,0,5.875,.4875729,.2607341,2.67079,43.62396,3550,80,0,0,0,0,0,0,0,0,1,0,.3971459,3.775607,0,.5048857,.4349442,.3632486,.3378994,.3531115,.4087169,.3611259,.3098705,.2911008,.3024068,-1.386294,-.011571,.047591,.0512554,.0187697,-.011306,.0432439,.1694028,.2591628,.1589017,.110562,
540210,0,0.530,6.770682,0,1,4.625,.5898275,.2934465,2.962038,51.92499,3550,81,0,0,0,0,0,0,0,0,0,1,.4636256,3.9498,0,.4875729,.5048857,.4349442,.3632486,.3378994,.3971459,.4087169,.3611259,.3098705,.2911008,0,.0664797,-.011571,.047591,.0512554,.0187697,-.011306,.1741936,.3024068,.2591628,.1589017,.110562
541381,0,,-.5078617,2,4,5.249996,.8033447,.8033447,4.748528,9.360992,3861,72,1,0,0,0,0,0,0,0,0,0,.5896431,2.236551,1.098612,,,,,,,,,,,,,,,,,,,,,,
541381,0,0.328,2.257813,10,2,4.374996,.7940125,.7462521,5.15477,11.988,3861,73,0,1,0,0,0,0,0,0,0,0,.5844548,2.483906,2.397895,.8033447,,,,,.5896431,,,,,1.299283,-.0051883,,,,,,.2473547,,,,
541381,0,0.344,-9.354109,6,10,1.749998,1.424249,1.217305,5.68602,12.02699,3861,74,0,0,1,0,0,0,0,0,0,0,.8855217,2.487154,1.94591,.7940125,.8033447,,,,.5844548,.5896431,,,,-.4519852,.3010669,-.0051883,,,,,.0032475,,,,
541381,0,0.285,.1218393,3,2,2,.7312174,.5690408,6.875267,11.931,3861,75,0,0,0,1,0,0,0,0,0,0,.5488248,2.47914,1.386294,1.424249,.7940125,.8033447,,,.8855217,.5844548,.5896431,,,-.5596157,-.3366968,.3010669,-.0051883,,,,-.0080135,,,,
541381,0,0.320,2.680552,1,6,3.249998,.888732,.6529989,6.961914,13.543,3861,76,0,0,0,0,1,0,0,0,0,0,.6359057,2.60587,.6931472,.7312174,1.424249,.7940125,.8033447,,.5488248,.8855217,.5844548,.5896431,,-.6931472,.0870808,-.3366968,.3010669,-.0051883,,,.1267297,,,,
541381,0,0.328,6.425762,0,1,8,1.04667,.7173882,7.300068,16.33899,3861,77,0,0,0,0,0,1,0,0,0,0,.7162141,2.793554,0,.888732,.7312174,1.424249,.7940125,.8033447,.6359057,.5488248,.8855217,.5844548,.5896431,-.6931472,.0803084,.0870808,-.3366968,.3010669,-.0051883,,.1876845,,,,
541381,0,0.368,6.756658,1,1,9.249992,1.087847,.6915751,7.815212,21.48299,3861,78,0,0,0,0,0,0,1,0,0,0,.7361333,3.067261,.6931472,1.04667,.888732,.7312174,1.424249,.7940125,.7162141,.6359057,.5488248,.8855217,.5844548,.6931472,.0199192,.0803084,.0870808,-.3366968,.3010669,-.0051883,.2737069,.5896431,,,
541381,0,0.406,4.952779,1,1,13.5,.8668342,.50456,8.442986,28.06,3861,79,0,0,0,0,0,0,0,1,0,0,.624244,3.334345,.6931472,1.087847,1.04667,.888732,.7312174,1.424249,.7361333,.7162141,.6359057,.5488248,.8855217,0,-.1118892,.0199192,.0803084,.0870808,-.3366968,.3010669,.2670839,.5844548,.5896431,,
541381,0,0.355,2.939205,2,1,14.75,.4725506,.2527008,8.761108,30.37601,3861,80,0,0,0,0,0,0,0,0,1,0,.386996,3.413653,1.098612,.8668342,1.087847,1.04667,.888732,.7312174,.624244,.7361333,.7162141,.6359057,.5488248,.4054651,-.237248,-.1118892,.0199192,.0803084,.0870808,-.3366968,.079308,.8855217,.5844548,.5896431,
541381,0,0.555,5.363017,1,1,18,1.129642,.5620112,8.506096,31.95699,3861,81,0,0,0,0,0,0,0,0,0,1,.7559537,3.464391,.6931472,.4725506,.8668342,1.087847,1.04667,.888732,.386996,.624244,.7361333,.7162141,.6359057,-.4054651,.3689576,-.237248,-.1118892,.0199192,.0803084,.0870808,.0507376,.5488248,.8855217,.5844548,.5896431
543213,0,3.500,7.906508,0,1,122,.9992189,.9992189,5.593998,150.5249,2600,72,1,0,0,0,0,0,0,0,0,0,.6927566,5.014129,0,,,,,,,,,,,,,,,,,,,,,,
543213,0,3.700,10.54498,0,1,121,1.051415,.9881735,6.128819,182.4149,2600,73,0,1,0,0,0,0,0,0,0,0,.71853,5.206284,0,.9992189,,,,,.6927566,,,,,0,.0257734,,,,,,.1921554,,,,
543213,0,3.700,8.193398,1,0,106,1.099462,.9397111,6.878334,199.2029,2600,74,0,0,1,0,0,0,0,0,0,0,.7416809,5.294324,.6931472,1.051415,.9992189,,,,.71853,.6927566,,,,.6931472,.0231509,.0257734,,,,,.0880399,,,,
543213,0,3.500,6.602007,1,0,124,.3000941,.2335362,7.631882,224.601,2600,75,0,0,0,1,0,0,0,0,0,0,.2624367,5.414325,.6931472,1.099462,1.051415,.9992189,,,.7416809,.71853,.6927566,,,0,-.4792443,.0231509,.0257734,,,,.1200013,,,,
543213,0,3.500,7.527161,0,2,170,.1879458,.1380938,7.186512,261.8018,2600,76,0,0,0,0,1,0,0,0,0,0,.1722256,5.567587,0,.3000941,1.099462,1.051415,.9992189,,.2624367,.7416809,.71853,.6927566,,-.6931472,-.090211,-.4792443,.0231509,.0257734,,,.1532621,,,,
543213,0,3.500,7.964248,0,0,185,.1410989,.0967093,6.753174,282.594,2600,77,0,0,0,0,0,1,0,0,0,0,.1319917,5.644011,0,.1879458,.3000941,1.099462,1.051415,.9992189,.1722256,.2624367,.7416809,.71853,.6927566,0,-.0402339,-.090211,-.4792443,.0231509,.0257734,,.0764236,,,,
543213,0,3.500,7.079089,0,0,240,.0789895,.0502158,6.338184,284.0911,2600,78,0,0,0,0,0,0,1,0,0,0,.076025,5.649295,0,.1410989,.1879458,.3000941,1.099462,1.051415,.1319917,.1722256,.2624367,.7416809,.71853,0,-.0559668,-.0402339,-.090211,-.4792443,.0231509,.0257734,.0052838,.6927566,,,
543213,0,3.600,8.083362,0,0,320,.0829861,.0483039,5.970089,335.4517,2600,79,0,0,0,0,0,0,0,1,0,0,.0797221,5.815478,0,.0789895,.1410989,.1879458,.3000941,1.099462,.076025,.1319917,.1722256,.2624367,.7416809,0,.0036971,-.0559668,-.0402339,-.090211,-.4792443,.0231509,.166183,.71853,.6927566,,
543213,0,3.450,2.54885,0,0,31.5,.2833378,.1515175,5.617844,357.8677,2600,80,0,0,0,0,0,0,0,0,1,0,.2494644,5.880163,0,.0829861,.0789895,.1410989,.1879458,.3000941,.0797221,.076025,.1319917,.1722256,.2624367,0,.1697423,.0036971,-.0559668,-.0402339,-.090211,-.4792443,.0646853,.7416809,.71853,.6927566,
543213,0,3.350,3.85462,1,0,24,.4788635,.2382406,5.433174,389.45,2600,81,0,0,0,0,0,0,0,0,0,1,.3912739,5.964736,.6931472,.2833378,.0829861,.0789895,.1410989,.1879458,.2494644,.0797221,.076025,.1319917,.1722256,.6931472,.1418095,.1697423,.0036971,-.0559668,-.0402339,-.090211,.0845723,.2624367,.7416809,.71853,.6927566
