id,year,choice,wage,educ,expwc,expbc,expser,manuf,black,lwage,y81,y82,y83,y84,y85,y86,y87,enroll,employ,attrit,exper,expersq,status
1283,86,4,11829.98,12,0,2,2,0,0,9.378392,0,0,0,0,0,1,0,0,1,0,4,16,2
1283,87,4,16574.59,12,0,3,2,0,0,9.715626,0,0,0,0,0,0,1,0,1,0,5,25,2
1285,81,2,,11,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,1
1285,82,2,,11,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,1
1285,83,2,,11,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,1
1285,84,2,,11,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,1
1285,85,2,,11,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,1
1285,86,5,6472.99,11,0,0,0,0,0,8.775393,0,0,0,0,0,1,0,0,1,0,0,0,2
1285,87,2,,11,0,0,1,0,0,,0,0,0,0,0,0,1,0,0,0,1,1,1
1287,81,5,,12,0,0,0,0,0,,1,0,0,0,0,0,0,0,1,0,0,0,2
1287,82,5,12409.34,12,0,0,1,0,0,9.426205,0,1,0,0,0,0,0,0,1,0,1,1,2
1287,83,5,13670.45,12,0,0,2,0,0,9.522992,0,0,1,0,0,0,0,0,1,0,2,4,2
1287,84,5,,12,0,0,3,0,0,,0,0,0,1,0,0,0,0,1,0,3,9,2
1287,85,5,15956.11,12,0,0,4,0,0,9.677597,0,0,0,0,1,0,0,0,1,0,4,16,2
1287,86,5,17639.96,12,0,0,5,0,0,9.777922,0,0,0,0,0,1,0,0,1,0,5,25,2
1287,87,3,12097.83,12,0,0,6,0,0,9.400782,0,0,0,0,0,0,1,0,1,0,6,36,2
1289,81,1,,13,0,0,0,0,0,,1,0,0,0,0,0,0,1,0,0,0,0,0
1289,82,1,,14,0,0,0,0,0,,0,1,0,0,0,0,0,1,0,0,0,0,0
1289,83,1,,15,0,0,0,0,0,,0,0,1,0,0,0,0,1,0,0,0,0,0
1289,84,1,,16,0,0,0,0,0,,0,0,0,1,0,0,0,1,0,0,0,0,0
1289,85,1,,17,0,0,0,0,0,,0,0,0,0,1,0,0,1,0,0,0,0,0
1289,86,3,27155.97,18,0,0,0,0,0,10.20935,0,0,0,0,0,1,0,0,1,0,0,0,2
1289,87,3,34670.14,18,1,0,0,0,0,10.45363,0,0,0,0,0,0,1,0,1,0,1,1,2
1291,81,1,,13,0,0,0,0,0,,1,0,0,0,0,0,0,1,0,0,0,0,0
1291,82,2,,14,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,1
1291,83,4,3935.39,14,0,0,0,0,0,8.277765,0,0,1,0,0,0,0,0,1,0,0,0,2
1291,84,2,,14,0,1,0,0,0,,0,0,0,1,0,0,0,0,0,0,1,1,1
1291,85,5,3865.03,14,0,1,0,0,0,8.259725,0,0,0,0,1,0,0,0,1,0,1,1,2
1291,86,5,4288.55,14,0,1,1,0,0,8.363704,0,0,0,0,0,1,0,0,1,0,2,4,2
1291,87,5,6245.95,14,0,1,2,0,0,8.739689,0,0,0,0,0,0,1,0,1,0,3,9,2
1292,81,2,,12,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,1
1292,82,2,,12,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,1
1292,83,2,,12,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,1
1292,84,2,,12,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,1
1292,85,3,10389.13,12,0,0,0,0,0,9.248515,0,0,0,0,1,0,0,0,1,0,0,0,2
1292,86,4,11334.26,12,1,0,0,0,0,9.335586,0,0,0,0,0,1,0,0,1,0,1,1,2
1292,87,4,18261.3,12,1,1,0,0,0,9.812539,0,0,0,0,0,0,1,0,1,0,2,4,2
1293,81,1,,10,0,0,0,0,0,,1,0,0,0,0,0,0,1,0,0,0,0,0
1293,82,1,,11,0,0,0,0,0,,0,1,0,0,0,0,0,1,0,0,0,0,0
1293,83,2,,12,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,1
1293,84,2,,12,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,1
1293,85,2,,12,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,1
1293,86,4,17077.45,12,0,0,0,0,0,9.745514,0,0,0,0,0,1,0,0,1,0,0,0,2
1293,87,2,,12,0,1,0,0,0,,0,0,0,0,0,0,1,0,0,0,1,1,1
1294,81,1,,10,0,0,0,0,0,,1,0,0,0,0,0,0,1,0,0,0,0,0
1294,82,2,,11,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,1
1294,83,5,5798.55,11,0,0,0,0,0,8.665363,0,0,1,0,0,0,0,0,1,0,0,0,2
1294,84,4,11313.56,11,0,0,1,1,0,9.333757,0,0,0,1,0,0,0,0,1,0,1,1,2
1294,85,4,9513.48,11,0,1,1,1,0,9.160465,0,0,0,0,1,0,0,0,1,0,2,4,2
1294,86,4,7295.23,11,0,2,1,1,0,8.894976,0,0,0,0,0,1,0,0,1,0,3,9,2
1294,87,4,11931.76,11,0,3,1,0,0,9.386959,0,0,0,0,0,0,1,0,1,0,4,16,2
1295,81,2,,11,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,1
1295,82,2,,11,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,1
1295,83,2,,11,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,1
1295,84,2,,11,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,1
1295,85,2,,11,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,1
1295,86,2,,11,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,1
1295,87,2,,11,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,1
1296,81,1,,11,0,0,0,0,0,,1,0,0,0,0,0,0,1,0,0,0,0,0
1296,82,2,,12,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,1
1296,83,2,,12,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,1
1296,84,2,,12,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,1
1296,85,3,,12,0,0,0,0,0,,0,0,0,0,1,0,0,0,1,0,0,0,2
1296,86,4,,12,1,0,0,1,0,,0,0,0,0,0,1,0,0,1,0,1,1,2
1296,87,2,,12,1,1,0,0,0,,0,0,0,0,0,0,1,0,0,0,2,4,1
1298,81,2,,12,0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,1,1,1
1298,82,2,,12,0,1,0,0,0,,0,1,0,0,0,0,0,0,0,0,1,1,1
1298,83,4,16008.22,12,0,1,0,1,0,9.680858,0,0,1,0,0,0,0,0,1,0,1,1,2
1298,84,4,17814.08,12,0,2,0,1,0,9.787745,0,0,0,1,0,0,0,0,1,0,2,4,2
1298,85,4,19180.87,12,0,3,0,1,0,9.861669,0,0,0,0,1,0,0,0,1,0,3,9,2
1298,86,4,21002.63,12,0,4,0,0,0,9.952403,0,0,0,0,0,1,0,0,1,0,4,16,2
1298,87,4,21371.47,12,0,5,0,1,0,9.969812,0,0,0,0,0,0,1,0,1,0,5,25,2
1299,81,1,,11,0,0,0,0,0,,1,0,0,0,0,0,0,1,0,0,0,0,0
1299,82,1,,12,0,0,0,0,0,,0,1,0,0,0,0,0,1,0,0,0,0,0
1299,83,1,,13,0,0,0,0,0,,0,0,1,0,0,0,0,1,0,0,0,0,0
1299,84,1,,14,0,0,0,0,0,,0,0,0,1,0,0,0,1,0,0,0,0,0
1299,85,1,,15,0,0,0,0,0,,0,0,0,0,1,0,0,1,0,0,0,0,0
1299,86,1,,16,0,0,0,0,0,,0,0,0,0,0,1,0,1,0,0,0,0,0
1299,87,3,18758.54,17,0,0,0,1,0,9.839404,0,0,0,0,0,0,1,0,1,0,0,0,2
1300,81,1,,11,0,0,0,0,0,,1,0,0,0,0,0,0,1,0,0,0,0,0
1300,82,2,,12,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,1
1300,83,2,,12,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,1
1300,84,2,,12,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,1
1300,85,2,,12,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,1
1300,86,2,,12,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,1
1300,87,2,,12,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,1
1301,81,4,20808.95,12,0,0,0,0,0,9.943138,1,0,0,0,0,0,0,0,1,0,0,0,2
1301,82,4,22765.44,12,0,1,0,1,0,10.033,0,1,0,0,0,0,0,0,1,0,1,1,2
1301,83,4,20398.04,12,0,2,0,0,0,9.923194,0,0,1,0,0,0,0,0,1,0,2,4,2
1301,84,4,23617.92,12,0,3,0,1,0,10.06976,0,0,0,1,0,0,0,0,1,0,3,9,2
1301,85,2,,12,0,4,0,0,0,,0,0,0,0,1,0,0,0,0,0,4,16,1
1301,86,3,19829.23,12,0,4,0,1,0,9.894913,0,0,0,0,0,1,0,0,1,0,4,16,2
1301,87,4,20291.69,12,1,4,0,1,0,9.917967,0,0,0,0,0,0,1,0,1,0,5,25,2
1302,81,1,,10,0,0,0,0,0,,1,0,0,0,0,0,0,1,0,0,0,0,0
1302,82,1,,11,0,0,0,0,0,,0,1,0,0,0,0,0,1,0,0,0,0,0
1302,83,4,12518.06,12,0,0,0,1,0,9.434928,0,0,1,0,0,0,0,0,1,0,0,0,2
1302,84,3,9833.07,12,0,1,0,0,0,9.193506,0,0,0,1,0,0,0,0,1,0,1,1,2
1302,85,3,9260.72,12,1,1,0,0,0,9.133537,0,0,0,0,1,0,0,0,1,0,2,4,2
1302,86,3,12457.85,12,2,1,0,0,0,9.430106,0,0,0,0,0,1,0,0,1,0,3,9,2
1302,87,3,15309.56,12,3,1,0,0,0,9.636232,0,0,0,0,0,0,1,0,1,0,4,16,2
1303,81,4,15539.75,11,0,3,0,0,0,9.651156,1,0,0,0,0,0,0,0,1,0,3,9,2
1303,82,4,17046.17,11,0,4,0,0,0,9.743681,0,1,0,0,0,0,0,0,1,0,4,16,2
1303,83,4,18025.31,11,0,5,0,0,0,9.799532,0,0,1,0,0,0,0,0,1,0,5,25,2
1303,84,4,18002.04,11,0,6,0,0,0,9.798241,0,0,0,1,0,0,0,0,1,0,6,36,2
1303,85,4,17550.05,11,0,7,0,0,0,9.772812,0,0,0,0,1,0,0,0,1,0,7,49,2
1303,86,3,18895.57,11,0,8,0,0,0,9.846683,0,0,0,0,0,1,0,0,1,0,8,64,2
1303,87,4,20474.5,11,1,8,0,0,0,9.926935,0,0,0,0,0,0,1,0,1,0,9,81,2
1304,81,5,13403.34,12,0,0,0,0,0,9.50326,1,0,0,0,0,0,0,0,1,0,0,0,2
1304,82,2,,12,0,0,1,0,0,,0,1,0,0,0,0,0,0,0,0,1,1,1
1304,83,4,,12,0,0,1,1,0,,0,0,1,0,0,0,0,0,1,0,1,1,2
1304,84,4,11439.8,12,0,1,1,1,0,9.344853,0,0,0,1,0,0,0,0,1,0,2,4,2
1304,85,4,12686.76,12,0,2,1,1,0,9.448315,0,0,0,0,1,0,0,0,1,0,3,9,2
1304,86,4,14034.66,12,0,3,1,1,0,9.549285,0,0,0,0,0,1,0,0,1,0,4,16,2
1304,87,4,9749.76,12,0,4,1,1,0,9.184998,0,0,0,0,0,0,1,0,1,0,5,25,2
1305,81,2,,10,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,1
1305,82,2,,10,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,1
1305,83,2,,10,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,1
1305,84,5,9159.29,10,0,0,0,0,0,9.122524,0,0,0,1,0,0,0,0,1,0,0,0,2
1305,85,5,6400.18,10,0,0,1,0,0,8.764081,0,0,0,0,1,0,0,0,1,0,1,1,2
1305,86,4,7060.86,10,0,0,2,1,0,8.862322,0,0,0,0,0,1,0,0,1,0,2,4,2
1305,87,4,8774.78,10,0,1,2,1,0,9.079637,0,0,0,0,0,0,1,0,1,0,3,9,2
1306,81,2,,8,0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,1,1,1
1306,82,2,,8,0,1,0,0,0,,0,1,0,0,0,0,0,0,0,0,1,1,1
1306,83,2,,8,0,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,1,1,1
1306,84,2,,8,0,1,0,0,0,,0,0,0,1,0,0,0,0,0,0,1,1,1
1306,85,2,,8,0,1,0,0,0,,0,0,0,0,1,0,0,0,0,0,1,1,1
1306,86,2,,8,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,1,1,1
1306,87,2,,8,0,1,0,0,0,,0,0,0,0,0,0,1,0,0,0,1,1,1
1307,81,2,,8,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,1
1307,82,2,,8,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,1
1307,83,2,,8,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,1
1307,84,2,,8,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,1
1307,85,2,,8,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,1
1307,86,4,8095.97,8,0,0,0,0,0,8.999122,0,0,0,0,0,1,0,0,1,0,0,0,2
1307,87,4,7312.32,8,0,1,0,0,0,8.897316,0,0,0,0,0,0,1,0,1,0,1,1,2
1308,81,2,,13,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,1
1308,82,1,,13,0,0,0,0,0,,0,1,0,0,0,0,0,1,0,0,0,0,0
1308,83,5,19636.38,14,0,0,0,0,0,9.885139,0,0,1,0,0,0,0,0,1,0,0,0,2
1308,84,5,21123.23,14,0,0,1,0,0,9.958129,0,0,0,1,0,0,0,0,1,0,1,1,2
1308,85,5,21986.17,14,0,0,2,0,0,9.998169,0,0,0,0,1,0,0,0,1,0,2,4,2
1308,86,5,22055.85,14,0,0,3,0,0,10.00133,0,0,0,0,0,1,0,0,1,0,3,9,2
1308,87,5,22179.06,14,0,0,4,0,0,10.0069,0,0,0,0,0,0,1,0,1,0,4,16,2
1309,81,5,,12,0,0,0,0,0,,1,0,0,0,0,0,0,0,1,0,0,0,2
1309,82,2,,12,0,0,1,0,0,,0,1,0,0,0,0,0,0,0,0,1,1,1
1309,83,5,7056.05,12,0,0,1,0,0,8.861641,0,0,1,0,0,0,0,0,1,0,1,1,2
1309,84,5,,12,0,0,2,0,0,,0,0,0,1,0,0,0,0,1,0,2,4,2
1309,85,3,4234.91,12,0,0,3,0,0,8.351117,0,0,0,0,1,0,0,0,1,0,3,9,2
1309,86,5,9172.76,12,1,0,3,0,0,9.123994,0,0,0,0,0,1,0,0,1,0,4,16,2
1309,87,5,6835.78,12,1,0,4,0,0,8.829926,0,0,0,0,0,0,1,0,1,0,5,25,2
1310,81,1,,12,0,0,0,0,0,,1,0,0,0,0,0,0,1,0,0,0,0,0
1310,82,1,,13,0,0,0,0,0,,0,1,0,0,0,0,0,1,0,0,0,0,0
1310,83,1,,14,0,0,0,0,0,,0,0,1,0,0,0,0,1,0,0,0,0,0
1310,84,5,10582.63,15,0,0,0,0,0,9.26697,0,0,0,1,0,0,0,0,1,0,0,0,2
1310,85,1,,15,0,0,1,0,0,,0,0,0,0,1,0,0,1,0,0,1,1,0
1310,86,1,,16,0,0,1,0,0,,0,0,0,0,0,1,0,1,0,0,1,1,0
1310,87,2,,17,0,0,1,0,0,,0,0,0,0,0,0,1,0,0,0,1,1,1
1311,81,1,,11,0,0,0,0,0,,1,0,0,0,0,0,0,1,0,0,0,0,0
1311,82,1,,12,0,0,0,0,0,,0,1,0,0,0,0,0,1,0,0,0,0,0
1311,83,1,,13,0,0,0,0,0,,0,0,1,0,0,0,0,1,0,0,0,0,0
1311,84,1,,14,0,0,0,0,0,,0,0,0,1,0,0,0,1,0,0,0,0,0
1311,85,1,,15,0,0,0,0,0,,0,0,0,0,1,0,0,1,0,0,0,0,0
1311,86,2,,16,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,1
1311,87,3,7785.51,16,0,0,0,0,0,8.960019,0,0,0,0,0,0,1,0,1,0,0,0,2
1312,81,1,,12,0,0,0,0,0,,1,0,0,0,0,0,0,1,0,0,0,0,0
1312,82,1,,13,0,0,0,0,0,,0,1,0,0,0,0,0,1,0,0,0,0,0
1312,83,1,,14,0,0,0,0,0,,0,0,1,0,0,0,0,1,0,0,0,0,0
1312,84,1,,15,0,0,0,0,0,,0,0,0,1,0,0,0,1,0,0,0,0,0
1312,85,1,,16,0,0,0,0,0,,0,0,0,0,1,0,0,1,0,0,0,0,0
1312,86,1,,17,0,0,0,0,0,,0,0,0,0,0,1,0,1,0,0,0,0,0
1312,87,1,,18,0,0,0,0,0,,0,0,0,0,0,0,1,1,0,0,0,0,0
1314,81,2,,9,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,1
1314,82,2,,9,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,1
1314,83,2,,9,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,1
1314,84,2,,9,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,1
1314,85,2,,9,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,1
1314,86,4,23981.29,9,0,0,0,0,0,10.08503,0,0,0,0,0,1,0,0,1,0,0,0,2
1314,87,4,24078.22,9,0,1,0,0,0,10.08906,0,0,0,0,0,0,1,0,1,0,1,1,2
1315,81,4,,12,0,2,0,0,0,,1,0,0,0,0,0,0,0,1,0,2,4,2
1315,82,4,28362.09,12,0,3,0,0,0,10.25281,0,1,0,0,0,0,0,0,1,0,3,9,2
1315,83,2,,12,0,4,0,0,0,,0,0,1,0,0,0,0,0,0,0,4,16,1
1315,84,2,,12,0,4,0,0,0,,0,0,0,1,0,0,0,0,0,0,4,16,1
1315,85,2,,12,0,4,0,0,0,,0,0,0,0,1,0,0,0,0,0,4,16,1
1315,86,4,30078.74,12,0,4,0,0,0,10.31157,0,0,0,0,0,1,0,0,1,0,4,16,2
1315,87,4,32879.31,12,0,5,0,0,0,10.4006,0,0,0,0,0,0,1,0,1,0,5,25,2
1316,81,4,10930.42,10,0,0,0,0,0,9.299305,1,0,0,0,0,0,0,0,1,0,0,0,2
1316,82,4,11734.9,10,0,1,0,0,0,9.370322,0,1,0,0,0,0,0,0,1,0,1,1,2
1316,83,4,12263.5,10,0,2,0,0,0,9.414383,0,0,1,0,0,0,0,0,1,0,2,4,2
1316,84,4,10413.48,10,0,3,0,0,0,9.250856,0,0,0,1,0,0,0,0,1,0,3,9,2
1316,85,4,9739.75,10,0,4,0,0,0,9.18397,0,0,0,0,1,0,0,0,1,0,4,16,2
1316,86,4,11175.95,10,0,5,0,0,0,9.32152,0,0,0,0,0,1,0,0,1,0,5,25,2
1316,87,2,,10,0,6,0,0,0,,0,0,0,0,0,0,1,0,0,0,6,36,1
1317,81,4,29175.47,8,0,0,0,0,0,10.28108,1,0,0,0,0,0,0,0,1,0,0,0,2
1317,82,2,,8,0,1,0,0,0,,0,1,0,0,0,0,0,0,0,0,1,1,1
1317,83,2,,8,0,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,1,1,1
1317,84,2,,8,0,1,0,0,0,,0,0,0,1,0,0,0,0,0,0,1,1,1
1317,85,2,,8,0,1,0,0,0,,0,0,0,0,1,0,0,0,0,0,1,1,1
1317,86,4,36564.7,8,0,1,0,0,0,10.50684,0,0,0,0,0,1,0,0,1,0,1,1,2
1317,87,4,42118.96,8,0,2,0,0,0,10.64825,0,0,0,0,0,0,1,0,1,0,2,4,2
1318,81,4,15472.29,12,0,0,0,1,0,9.646806,1,0,0,0,0,0,0,0,1,0,0,0,2
1318,82,3,16163.95,12,0,1,0,0,0,9.690538,0,1,0,0,0,0,0,0,1,0,1,1,2
1318,83,2,,12,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,2,4,1
1318,84,3,13101.89,12,1,1,0,0,0,9.480512,0,0,0,1,0,0,0,0,1,0,2,4,2
1318,85,4,24192.24,12,2,1,0,1,0,10.09379,0,0,0,0,1,0,0,0,1,0,3,9,2
1318,86,3,20274.21,12,2,2,0,0,0,9.917105,0,0,0,0,0,1,0,0,1,0,4,16,2
1318,87,2,,12,3,2,0,0,0,,0,0,0,0,0,0,1,0,0,0,5,25,1
1319,81,1,,11,0,0,0,0,0,,1,0,0,0,0,0,0,1,0,0,0,0,0
1319,82,1,,12,0,0,0,0,0,,0,1,0,0,0,0,0,1,0,0,0,0,0
1319,83,1,,13,0,0,0,0,0,,0,0,1,0,0,0,0,1,0,0,0,0,0
1319,84,1,,14,0,0,0,0,0,,0,0,0,1,0,0,0,1,0,0,0,0,0
1319,85,3,,15,0,0,0,0,0,,0,0,0,0,1,0,0,0,1,0,0,0,2
1319,86,1,,15,1,0,0,0,0,,0,0,0,0,0,1,0,1,0,0,1,1,0
1319,87,3,13272.24,16,1,0,0,0,0,9.49343,0,0,0,0,0,0,1,0,1,0,1,1,2
1321,81,1,,13,0,0,1,0,0,,1,0,0,0,0,0,0,1,0,0,1,1,0
1321,82,3,5793.53,14,0,0,1,0,0,8.664497,0,1,0,0,0,0,0,0,1,0,1,1,2
1321,83,3,6190.18,14,1,0,1,0,0,8.73072,0,0,1,0,0,0,0,0,1,0,2,4,2
1321,84,3,6527.64,14,2,0,1,0,0,8.783801,0,0,0,1,0,0,0,0,1,0,3,9,2
1321,85,3,7819.96,14,3,0,1,0,0,8.964435,0,0,0,0,1,0,0,0,1,0,4,16,2
1321,86,5,5880.29,14,4,0,1,0,0,8.679361,0,0,0,0,0,1,0,0,1,0,5,25,2
1321,87,5,8513.49,14,4,0,2,0,0,9.049407,0,0,0,0,0,0,1,0,1,0,6,36,2
1322,81,2,,12,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,1
1322,82,1,,12,0,0,0,0,0,,0,1,0,0,0,0,0,1,0,0,0,0,0
1322,83,1,,13,0,0,0,0,0,,0,0,1,0,0,0,0,1,0,0,0,0,0
1322,84,2,,14,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,1
1322,85,5,8855.82,14,0,0,0,0,0,9.08883,0,0,0,0,1,0,0,0,1,0,0,0,2
1322,86,1,,14,0,0,1,0,0,,0,0,0,0,0,1,0,1,0,0,1,1,0
1322,87,5,7314.28,15,0,0,1,0,0,8.897584,0,0,0,0,0,0,1,0,1,0,1,1,2
1323,81,1,,12,0,0,0,0,0,,1,0,0,0,0,0,0,1,0,0,0,0,0
1323,82,2,,13,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,1
1323,83,4,9362.64,13,0,0,0,1,0,9.144483,0,0,1,0,0,0,0,0,1,0,0,0,2
1323,84,4,9975.87,13,0,1,0,1,0,9.207925,0,0,0,1,0,0,0,0,1,0,1,1,2
1323,85,4,11296.68,13,0,2,0,0,0,9.332264,0,0,0,0,1,0,0,0,1,0,2,4,2
1323,86,4,12936.5,13,0,3,0,0,0,9.467808,0,0,0,0,0,1,0,0,1,0,3,9,2
1323,87,4,12479.69,13,0,4,0,0,0,9.431858,0,0,0,0,0,0,1,0,1,0,4,16,2
1324,81,2,,7,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,1
1324,82,2,,7,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,1
1324,83,2,,7,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,1
1324,84,2,,7,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,1
1324,85,2,,7,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,1
1324,86,4,7457.41,7,0,0,0,0,0,8.916964,0,0,0,0,0,1,0,0,1,0,0,0,2
1324,87,2,,7,0,1,0,0,0,,0,0,0,0,0,0,1,0,0,0,1,1,1
1325,81,1,,12,0,0,0,0,0,,1,0,0,0,0,0,0,1,0,0,0,0,0
1325,82,5,17620.59,13,0,0,0,1,0,9.776823,0,1,0,0,0,0,0,0,1,0,0,0,2
1325,83,4,16400.31,13,0,0,1,1,0,9.705055,0,0,1,0,0,0,0,0,1,0,1,1,2
1325,84,1,,13,0,1,1,0,0,,0,0,0,1,0,0,0,1,0,0,2,4,0
1325,85,5,25071.44,14,0,1,1,1,0,10.12948,0,0,0,0,1,0,0,0,1,0,2,4,2
1325,86,4,39204.76,14,0,1,2,1,0,10.57655,0,0,0,0,0,1,0,0,1,0,3,9,2
1325,87,3,,14,0,2,2,0,0,,0,0,0,0,0,0,1,0,1,0,4,16,2
1327,81,3,11933.17,12,0,1,0,1,0,9.387077,1,0,0,0,0,0,0,0,1,0,1,1,2
1327,82,4,8027.52,12,1,1,0,1,0,8.990631,0,1,0,0,0,0,0,0,1,0,2,4,2
1327,83,4,15740.55,12,1,2,0,1,0,9.663996,0,0,1,0,0,0,0,0,1,0,3,9,2
1327,84,4,21450.3,12,1,3,0,1,0,9.973494,0,0,0,1,0,0,0,0,1,0,4,16,2
1327,85,4,20643.16,12,1,4,0,1,0,9.93514,0,0,0,0,1,0,0,0,1,0,5,25,2
1327,86,4,14149.29,12,1,5,0,1,0,9.55742,0,0,0,0,0,1,0,0,1,0,6,36,2
1327,87,4,24707.73,12,1,6,0,1,0,10.11487,0,0,0,0,0,0,1,0,1,0,7,49,2
1329,81,4,6445.63,13,0,0,0,0,0,8.771157,1,0,0,0,0,0,0,0,1,0,0,0,2
1329,82,1,,13,0,1,0,0,0,,0,1,0,0,0,0,0,1,0,0,1,1,0
1329,83,1,,14,0,1,0,0,0,,0,0,1,0,0,0,0,1,0,0,1,1,0
1329,84,3,17309.57,15,0,1,0,0,0,9.759015,0,0,0,1,0,0,0,0,1,0,1,1,2
1329,85,3,14124.34,15,1,1,0,0,0,9.555655,0,0,0,0,1,0,0,0,1,0,2,4,2
1329,86,3,15287.96,15,2,1,0,0,0,9.634821,0,0,0,0,0,1,0,0,1,0,3,9,2
1329,87,3,24374.4,15,3,1,0,0,0,10.10129,0,0,0,0,0,0,1,0,1,0,4,16,2
1330,81,4,,13,0,0,0,1,0,,1,0,0,0,0,0,0,0,1,0,0,0,2
1330,82,4,16762.71,13,0,1,0,1,0,9.726912,0,1,0,0,0,0,0,0,1,0,1,1,2
1330,83,4,13320.41,13,0,2,0,1,0,9.497053,0,0,1,0,0,0,0,0,1,0,2,4,2
1330,84,4,18033.37,13,0,3,0,0,0,9.799979,0,0,0,1,0,0,0,0,1,0,3,9,2
1330,85,4,18121.9,13,0,4,0,0,0,9.804876,0,0,0,0,1,0,0,0,1,0,4,16,2
1330,86,4,19571.72,13,0,5,0,0,0,9.881841,0,0,0,0,0,1,0,0,1,0,5,25,2
1330,87,4,17549.57,13,0,6,0,0,0,9.772785,0,0,0,0,0,0,1,0,1,0,6,36,2
1331,81,1,,11,0,0,0,0,0,,1,0,0,0,0,0,0,1,0,0,0,0,0
1331,82,4,17173.94,12,0,0,0,1,0,9.751148,0,1,0,0,0,0,0,0,1,0,0,0,2
1331,83,4,,12,0,1,0,0,0,,0,0,1,0,0,0,0,0,1,0,1,1,2
1331,84,5,14447.19,12,0,2,0,0,0,9.578256,0,0,0,1,0,0,0,0,1,0,2,4,2
1331,85,2,,12,0,2,1,0,0,,0,0,0,0,1,0,0,0,0,0,3,9,1
1331,86,4,,12,0,2,1,1,0,,0,0,0,0,0,1,0,0,1,0,3,9,2
