distid,schid,lunch,enrol,exppp,math4,year,cpi,rexppp,lrexpp,lenrol,avgrexp,lavgrexp,tobs,lavgrexpb,lunchb,lenrolb,y94,y95,y96,y97,y98,y95b,y96b,y97b,y98b
63010,3030,2.88,417,5909,94.9,1995,1.524,6223.062,8.736017,6.033086,5451.811,8.607979,5,8.6194811,2.396,6.2370923,0,1,0,0,0,.2,.2,.2,.2
63010,3030,1.48,594,6005,80.5,1996,1.569,6142.783,8.723033,6.386879,5451.811,8.729547,5,8.6194811,2.396,6.2370923,0,0,1,0,0,.2,.2,.2,.2
63010,3030,1.27,630,6234,83.1,1997,1.605,6234,8.737774,6.44572,5451.811,8.730431,5,8.6194811,2.396,6.2370923,0,0,0,1,0,.2,.2,.2,.2
63010,3030,2.15,604,6024,100,1998,1.63,5931.607,8.68805,6.403574,5451.811,8.713221,5,8.6194811,2.396,6.2370923,0,0,0,0,1,.2,.2,.2,.2
25010,3033,33.1,360,2982,28.1,1994,1.482,3229.494,8.080081,5.886104,3956.226,8.016806,3,8.302173,38.933332,5.9194649,1,0,0,0,0,0,0,.33333333,.33333333
25010,3033,42.6,383,4903,38.6,1997,1.605,4903,8.497602,5.948035,3956.226,8.402342,3,8.302173,38.933332,5.9194649,0,0,0,1,0,0,0,.33333333,.33333333
25010,3033,41.1,374,4878,58,1998,1.63,4803.184,8.477035,5.924256,3956.226,8.487371,3,8.302173,38.933332,5.9194649,0,0,0,0,1,0,0,.33333333,.33333333
25010,3035,80.6,667,2862,5.4,1994,1.482,3099.534,8.039007,6.50279,3618.542,7.950733,3,8.2003031,84.836665,6.4699133,1,0,0,0,0,0,0,.33333333,.33333333
25010,3035,88.84,663,4087,13.4,1997,1.605,4087,8.315566,6.496775,3618.542,8.32462,3,8.2003031,84.836665,6.4699133,0,0,0,1,0,0,0,.33333333,.33333333
25010,3035,85.07,608,4234,53,1998,1.63,4169.062,8.335446,6.410175,3618.542,8.325556,3,8.2003031,84.836665,6.4699133,0,0,0,0,1,0,0,.33333333,.33333333
32050,3036,32.6,206,3259,50,1994,1.482,3529.484,8.168907,5.327876,3662.164,8.118959,3,8.2255507,32.23,5.2721972,1,0,0,0,0,0,0,.33333333,.33333333
32050,3036,29.61,188,4168,78.3,1997,1.605,4168,8.335192,5.236442,3662.164,8.253198,3,8.2255507,32.23,5.2721972,0,0,0,1,0,0,0,.33333333,.33333333
32050,3036,34.48,191,3977,88,1998,1.63,3916.003,8.272827,5.252274,3662.164,8.304495,3,8.2255507,32.23,5.2721972,0,0,0,0,1,0,0,.33333333,.33333333
47080,3037,15.8,294,3066,66.1,1994,1.482,3320.466,8.107861,5.68358,3867.426,8.093125,5,8.2592976,16.582,5.6913989,1,0,0,0,0,.2,.2,.2,.2
47080,3037,16.67,291,3852,66.7,1995,1.524,4056.732,8.308133,5.673323,3867.426,8.213002,5,8.2592976,16.582,5.6913989,0,1,0,0,0,.2,.2,.2,.2
47080,3037,23.13,311,3698,72.1,1996,1.569,3782.849,8.238233,5.739793,3867.426,8.273793,5,8.2592976,16.582,5.6913989,0,0,1,0,0,.2,.2,.2,.2
47080,3037,14.77,295,4467,44.6,1997,1.605,4467,8.404472,5.686975,3867.426,8.324803,5,8.2592976,16.582,5.6913989,0,0,0,1,0,.2,.2,.2,.2
47080,3037,12.54,291,4422,69,1998,1.63,4354.178,8.378891,5.673323,3867.426,8.391764,5,8.2592976,16.582,5.6913989,0,0,0,0,1,.2,.2,.2,.2
9090,3041,47.4,462,2472,49.3,1994,1.482,2677.166,7.892514,6.135565,3484.149,7.80786,5,8.147942,47.622,6.1342216,1,0,0,0,0,.2,.2,.2,.2
9090,3041,50.57,441,3199,50,1995,1.524,3369.026,8.122379,6.089045,3484.149,8.014036,5,8.147942,47.622,6.1342216,0,1,0,0,0,.2,.2,.2,.2
9090,3041,44.1,415,3948,38.9,1996,1.569,4038.585,8.30365,6.028278,3484.149,8.217116,5,8.147942,47.622,6.1342216,0,0,1,0,0,.2,.2,.2,.2
9090,3041,49.79,513,4312,45.6,1997,1.605,4312,8.369157,6.240276,3484.149,8.33694,5,8.147942,47.622,6.1342216,0,0,0,1,0,.2,.2,.2,.2
9090,3041,46.25,482,4332,57,1998,1.63,4265.558,8.358328,6.177944,3484.149,8.363757,5,8.147942,47.622,6.1342216,0,0,0,0,1,.2,.2,.2,.2
56020,3048,26.3,177,3083,69.6,1994,1.482,3338.876,8.11339,5.17615,3881.804,8.102178,5,8.2699703,29.507999,5.1489441,1,0,0,0,0,.2,.2,.2,.2
56020,3048,33.51,179,4205,87.5,1995,1.524,4428.494,8.395815,5.187386,3881.804,8.26454,5,8.2699703,29.507999,5.1489441,0,1,0,0,0,.2,.2,.2,.2
56020,3048,27.67,159,4143,67.7,1996,1.569,4238.06,8.351861,5.068904,3881.804,8.37408,5,8.2699703,29.507999,5.1489441,0,0,1,0,0,.2,.2,.2,.2
56020,3048,30,172,3910,85.7,1997,1.605,3910,8.271293,5.147494,3881.804,8.312387,5,8.2699703,29.507999,5.1489441,0,0,0,1,0,.2,.2,.2,.2
56020,3048,30.06,175,4175,93,1998,1.63,4110.966,8.321413,5.164786,3881.804,8.296667,5,8.2699703,29.507999,5.1489441,0,0,0,0,1,.2,.2,.2,.2
33010,3052,21.9,415,3653,69.7,1994,1.482,3956.184,8.283035,6.028278,4840.104,8.272338,5,8.4954357,19.01,5.9277149,1,0,0,0,0,.2,.2,.2,.2
33010,3052,19.3,388,5026,66.7,1995,1.524,5293.13,8.574165,5.961005,4840.104,8.439157,5,8.4954357,19.01,5.9277149,0,1,0,0,0,.2,.2,.2,.2
33010,3052,18.59,354,5682,69.1,1996,1.569,5812.372,8.667744,5.869297,4840.104,8.622048,5,8.4954357,19.01,5.9277149,0,0,1,0,0,.2,.2,.2,.2
33010,3052,17.17,329,5224,70.2,1997,1.605,5224,8.561019,5.796058,4840.104,8.615805,5,8.4954357,19.01,5.9277149,0,0,0,1,0,.2,.2,.2,.2
33010,3052,18.09,397,4959,96,1998,1.63,4882.942,8.493504,5.983936,4840.104,8.52783,5,8.4954357,19.01,5.9277149,0,0,0,0,1,.2,.2,.2,.2
63190,3054,10.2,619,2940,52.5,1994,1.482,3184.008,8.065896,6.428105,3641.588,7.889404,5,8.2150616,11.05,6.2455069,1,0,0,0,0,.2,.2,.2,.2
63190,3054,14.02,460,3870,68.3,1995,1.524,4075.689,8.312795,6.131227,3641.588,8.196946,5,8.2150616,11.05,6.2455069,0,1,0,0,0,.2,.2,.2,.2
63190,3054,10.84,495,4125,75.3,1996,1.569,4219.646,8.347507,6.204558,3641.588,8.330301,5,8.2150616,11.05,6.2455069,0,0,1,0,0,.2,.2,.2,.2
63190,3054,11.54,491,4139,76.2,1997,1.605,4139,8.32821,6.196444,3641.588,8.337905,5,8.2150616,11.05,6.2455069,0,0,0,1,0,.2,.2,.2,.2
63190,3054,8.65,527,4141,89,1998,1.63,4077.488,8.313236,6.2672,3641.588,8.320751,5,8.2150616,11.05,6.2455069,0,0,0,0,1,.2,.2,.2,.2
82010,3059,68.4,655,2964,39.8,1995,1.524,3121.536,8.046081,6.484635,3399.767,8.022682,4,8.1226363,65.045001,6.5472844,0,1,0,0,0,.25,.25,.25,.25
82010,3059,51.59,723,3020,23.3,1996,1.569,3089.293,8.035697,6.583409,3399.767,8.040902,4,8.1226363,65.045001,6.5472844,0,0,1,0,0,.25,.25,.25,.25
82010,3059,69.39,729,3885,66,1997,1.605,3885,8.264878,6.591674,3399.767,8.156839,4,8.1226363,65.045001,6.5472844,0,0,0,1,0,.25,.25,.25,.25
82010,3059,70.8,685,3987,37,1998,1.63,3925.85,8.275338,6.529419,3399.767,8.270122,4,8.1226363,65.045001,6.5472844,0,0,0,0,1,.25,.25,.25,.25
81010,3060,25.5,246,3399,43.2,1994,1.482,3681.103,8.210968,5.505332,4929.148,8.19804,5,8.4969786,24.14,5.5621536,1,0,0,0,0,.2,.2,.2,.2
81010,3060,18.6,266,5538,56.8,1995,1.524,5832.343,8.671174,5.583496,4929.148,8.467315,5,8.4969786,24.14,5.5621536,0,1,0,0,0,.2,.2,.2,.2
81010,3060,21.37,291,4958,58.5,1996,1.569,5071.759,8.531443,5.673323,4929.148,8.603747,5,8.4969786,24.14,5.5621536,0,0,1,0,0,.2,.2,.2,.2
81010,3060,25.6,263,5442,48.9,1997,1.605,5442,8.601902,5.572154,4929.148,8.567293,5,8.4969786,24.14,5.5621536,0,0,0,1,0,.2,.2,.2,.2
81010,3060,29.63,239,6054,51,1998,1.63,5961.147,8.693018,5.476463,4929.148,8.648498,5,8.4969786,24.14,5.5621536,0,0,0,0,1,.2,.2,.2,.2
30060,3062,38.95,420,4201,64.3,1996,1.569,4297.39,8.365763,6.040255,4094.466,8.308978,3,8.3239565,39.523333,6.0449979,0,0,1,0,0,0,.33333333,.33333333,.33333333
30060,3062,37.91,424,4055,47.4,1997,1.605,4055,8.307706,6.049734,4094.466,8.337156,3,8.3239565,39.523333,6.0449979,0,0,0,1,0,0,.33333333,.33333333,.33333333
30060,3062,41.71,422,4268,75,1998,1.63,4202.54,8.343445,6.045005,4094.466,8.325735,3,8.3239565,39.523333,6.0449979,0,0,0,0,1,0,.33333333,.33333333,.33333333
73040,3063,27,379,2723,42.6,1994,1.482,2948.998,7.989221,5.937536,3301.42,7.966938,5,8.1023564,26.78,5.8340354,1,0,0,0,0,.2,.2,.2,.2
73040,3063,28.82,360,3111,72.2,1995,1.524,3276.349,8.094485,5.886104,3301.42,8.043238,5,8.1023564,26.78,5.8340354,0,1,0,0,0,.2,.2,.2,.2
73040,3063,27.82,339,3214,70,1996,1.569,3287.744,8.097957,5.826,3301.42,8.096223,5,8.1023564,26.78,5.8340354,0,0,1,0,0,.2,.2,.2,.2
73040,3063,27.11,311,3843,65.4,1997,1.605,3843,8.254008,5.739793,3301.42,8.179024,5,8.1023564,26.78,5.8340354,0,0,0,1,0,.2,.2,.2,.2
73040,3063,23.15,324,3690,80,1998,1.63,3633.405,8.197926,5.780744,3301.42,8.22636,5,8.1023564,26.78,5.8340354,0,0,0,0,1,.2,.2,.2,.2
10015,3067,37,432,2338,42.9,1994,1.482,2532.044,7.836782,6.068426,3198.921,7.846902,5,8.0706434,38.098,6.1055278,1,0,0,0,0,.2,.2,.2,.2
10015,3067,40.72,442,3179,75.8,1995,1.524,3347.963,8.116107,6.09131,3198.921,7.986166,5,8.0706434,38.098,6.1055278,0,1,0,0,0,.2,.2,.2,.2
10015,3067,39.23,441,3531,62.7,1996,1.569,3612.018,8.192021,6.089045,3198.921,8.154785,5,8.0706434,38.098,6.1055278,0,0,1,0,0,.2,.2,.2,.2
10015,3067,35.11,450,3584,54.2,1997,1.605,3584,8.184235,6.109248,3198.921,8.188136,5,8.0706434,38.098,6.1055278,0,0,0,1,0,.2,.2,.2,.2
10015,3067,38.43,478,3589,78,1998,1.63,3533.954,8.170173,6.169611,3198.921,8.177228,5,8.0706434,38.098,6.1055278,0,0,0,0,1,.2,.2,.2,.2
33020,3072,62.7,404,2917,35.1,1994,1.482,3159.099,8.058043,6.001415,4124.938,8.080437,5,8.3201826,74.149999,5.8595808,1,0,0,0,0,.2,.2,.2,.2
33020,3072,76.81,366,4166,31.8,1995,1.524,4387.421,8.386497,5.902633,4124.938,8.235695,5,8.3201826,74.149999,5.8595808,0,1,0,0,0,.2,.2,.2,.2
33020,3072,77.01,357,4522,20.5,1996,1.569,4625.755,8.439395,5.877736,4124.938,8.413296,5,8.3201826,74.149999,5.8595808,0,0,1,0,0,.2,.2,.2,.2
33020,3072,80.13,330,4535,16.7,1997,1.605,4535,8.41958,5.799093,4124.938,8.429537,5,8.3201826,74.149999,5.8595808,0,0,0,1,0,.2,.2,.2,.2
33020,3072,74.1,304,4814,63,1998,1.63,4740.166,8.463827,5.717028,4124.938,8.441949,5,8.3201826,74.149999,5.8595808,0,0,0,0,1,.2,.2,.2,.2
50020,3074,24.8,495,3156,53.7,1994,1.482,3417.935,8.136792,6.204558,4267.709,8.124825,5,8.3614826,24.794,6.2143749,1,0,0,0,0,.2,.2,.2,.2
50020,3074,27.8,483,4681,47.6,1995,1.524,4929.793,8.503053,6.180017,4267.709,8.336597,5,8.3614826,24.794,6.2143749,0,1,0,0,0,.2,.2,.2,.2
50020,3074,25.85,499,4446,73.3,1996,1.569,4548.012,8.422445,6.212606,4267.709,8.463561,5,8.3614826,24.794,6.2143749,0,0,1,0,0,.2,.2,.2,.2
50020,3074,24.02,512,4616,69.4,1997,1.605,4616,8.437284,6.238325,4267.709,8.429893,5,8.3614826,24.794,6.2143749,0,0,0,1,0,.2,.2,.2,.2
50020,3074,21.5,511,4832,91,1998,1.63,4757.89,8.46756,6.23637,4267.709,8.452537,5,8.3614826,24.794,6.2143749,0,0,0,0,1,.2,.2,.2,.2
8030,3075,30.7,190,2813,47.8,1994,1.482,3046.468,8.021738,5.247024,3692.278,8.058995,5,8.2101255,30.682001,5.2412016,1,0,0,0,0,.2,.2,.2,.2
8030,3075,31.82,200,3524,51.2,1995,1.524,3711.299,8.219137,5.298317,3692.278,8.1253,5,8.2101255,30.682001,5.2412016,0,1,0,0,0,.2,.2,.2,.2
8030,3075,28.29,201,3669,92.6,1996,1.569,3753.184,8.23036,5.303305,3692.278,8.224764,5,8.2101255,30.682001,5.2412016,0,0,1,0,0,.2,.2,.2,.2
8030,3075,33.33,192,4318,87.1,1997,1.605,4318,8.370547,5.257495,3692.278,8.302908,5,8.2101255,30.682001,5.2412016,0,0,0,1,0,.2,.2,.2,.2
8030,3075,29.27,164,4110,95,1998,1.63,4046.963,8.305722,5.099866,3692.278,8.33866,5,8.2101255,30.682001,5.2412016,0,0,0,0,1,.2,.2,.2,.2
50210,3077,11.4,403,3499,35.4,1994,1.482,3789.403,8.239964,5.998937,4423.547,8.184887,5,8.3978249,15.15,6.1162936,1,0,0,0,0,.2,.2,.2,.2
50210,3077,17.37,472,4363,52.9,1995,1.524,4594.892,8.4327,6.156979,4423.547,8.340968,5,8.3978249,15.15,6.1162936,0,1,0,0,0,.2,.2,.2,.2
50210,3077,14.04,454,4827,86.7,1996,1.569,4937.754,8.504665,6.118097,4423.547,8.469331,5,8.3978249,15.15,6.1162936,0,0,1,0,0,.2,.2,.2,.2
50210,3077,16.55,476,4826,87.1,1997,1.605,4826,8.481773,6.165418,4423.547,8.493285,5,8.3978249,15.15,6.1162936,0,0,0,1,0,.2,.2,.2,.2
50210,3077,16.39,465,5088,95,1998,1.63,5009.963,8.519184,6.142037,4423.547,8.500653,5,8.3978249,15.15,6.1162936,0,0,0,0,1,.2,.2,.2,.2
32130,3080,37.5,129,5193,37.5,1994,1.482,5623.998,8.634798,4.859812,4695.587,8.453002,5,8.4740301,36.362,4.9968568,1,0,0,0,0,.2,.2,.2,.2
32130,3080,41.29,156,4044,31.3,1995,1.524,4258.937,8.356775,5.049856,4695.587,8.505418,5,8.4740301,36.362,4.9968568,0,1,0,0,0,.2,.2,.2,.2
32130,3080,28.57,147,4717,66.7,1996,1.569,4825.23,8.481614,4.990433,4695.587,8.421141,5,8.4740301,36.362,4.9968568,0,0,1,0,0,.2,.2,.2,.2
32130,3080,36.73,147,5031,42.9,1997,1.605,5031,8.523374,4.990433,4695.587,8.502712,5,8.4740301,36.362,4.9968568,0,0,0,1,0,.2,.2,.2,.2
32130,3080,37.72,163,4753,50,1998,1.63,4680.101,8.451075,5.09375,4695.587,8.487878,5,8.4740301,36.362,4.9968568,0,0,0,0,1,.2,.2,.2,.2
56010,3081,13.8,458,3742,66.1,1994,1.482,4052.571,8.307107,6.126869,3976.209,8.224052,5,8.2917387,13.146,6.0713871,1,0,0,0,0,.2,.2,.2,.2
56010,3081,13.28,437,3872,66.1,1995,1.524,4077.795,8.313312,6.079933,3976.209,8.310214,5,8.2917387,13.146,6.0713871,0,1,0,0,0,.2,.2,.2,.2
56010,3081,11.19,450,3985,89.8,1996,1.569,4076.434,8.312978,6.109248,3976.209,8.313145,5,8.2917387,13.146,6.0713871,0,0,1,0,0,.2,.2,.2,.2
56010,3081,13.42,457,3869,86.3,1997,1.605,3869,8.260752,6.124683,3976.209,8.287206,5,8.2917387,13.146,6.0713871,0,0,0,1,0,.2,.2,.2,.2
56010,3081,14.04,371,4443,91,1998,1.63,4374.856,8.383629,5.916202,3976.209,8.324077,5,8.2917387,13.146,6.0713871,0,0,0,0,1,.2,.2,.2,.2
34110,3101,18.44,428,3338,81,1996,1.569,3414.589,8.135813,6.059123,3305.918,8.1532,3,8.130538,18.046666,6.0690846,0,0,1,0,0,0,.33333333,.33333333,.33333333
34110,3101,20.13,457,3343,72.1,1997,1.605,3343,8.114624,6.124683,3305.918,8.125275,3,8.130538,18.046666,6.0690846,0,0,0,1,0,0,.33333333,.33333333,.33333333
34110,3101,15.57,413,3385,82,1998,1.63,3333.083,8.111653,6.023448,3305.918,8.113139,3,8.130538,18.046666,6.0690846,0,0,0,0,1,0,.33333333,.33333333,.33333333
13020,3105,78.7,479,3320,18.8,1994,1.482,3595.547,8.187451,6.1717,4007.294,8.132835,5,8.3020428,82.117998,6.0433247,1,0,0,0,0,.2,.2,.2,.2
13020,3105,80.81,430,3982,66.7,1995,1.524,4193.642,8.341325,6.063785,4007.294,8.267344,5,8.3020428,82.117998,6.0433247,0,1,0,0,0,.2,.2,.2,.2
13020,3105,88.1,422,4024,75.6,1996,1.569,4116.329,8.322717,6.045005,4007.294,8.332065,5,8.3020428,82.117998,6.0433247,0,0,1,0,0,.2,.2,.2,.2
13020,3105,82.17,377,4554,57.5,1997,1.605,4554,8.423761,5.932245,4007.294,8.374515,5,8.3020428,82.117998,6.0433247,0,0,0,1,0,.2,.2,.2,.2
13020,3105,80.81,405,4439,42,1998,1.63,4370.917,8.382729,6.003887,4007.294,8.403455,5,8.3020428,82.117998,6.0433247,0,0,0,0,1,.2,.2,.2,.2
33020,3107,62,462,2835,48.2,1994,1.482,3070.293,8.029529,6.135565,3913.6,8.047593,5,8.2607632,61.734,6.0657543,1,0,0,0,0,.2,.2,.2,.2
33020,3107,61.08,454,3783,61.5,1995,1.524,3984.065,8.290058,6.118097,3913.6,8.168254,5,8.2607632,61.734,6.0657543,0,1,0,0,0,.2,.2,.2,.2
33020,3107,65.02,460,3952,54.2,1996,1.569,4042.677,8.304663,6.131227,3913.6,8.297387,5,8.2607632,61.734,6.0657543,0,0,1,0,0,.2,.2,.2,.2
33020,3107,67.78,417,4473,56.5,1997,1.605,4473,8.405814,6.033086,3913.6,8.356517,5,8.2607632,61.734,6.0657543,0,0,0,1,0,.2,.2,.2,.2
33020,3107,52.79,369,4803,59,1998,1.63,4729.334,8.46154,5.910797,3913.6,8.434065,5,8.2607632,61.734,6.0657543,0,0,0,0,1,.2,.2,.2,.2
25010,3108,50.9,554,2944,17.1,1994,1.482,3188.34,8.067256,6.317165,3737.642,8.022642,3,8.2438752,55.38,6.3319459,1,0,0,0,0,0,0,.33333333,.33333333
25010,3108,53.42,557,4408,57.8,1997,1.605,4408,8.391176,6.322565,3737.642,8.344366,3,8.2438752,55.38,6.3319459,0,0,0,1,0,0,0,.33333333,.33333333
25010,3108,61.82,576,4242,52,1998,1.63,4176.938,8.337334,6.356108,3737.642,8.364617,3,8.2438752,55.38,6.3319459,0,0,0,0,1,0,0,.33333333,.33333333
46010,3116,29.4,269,3210,18.9,1994,1.482,3476.417,8.153757,5.594711,3823.251,8.07175,5,8.2643023,36.592,5.4514615,1,0,0,0,0,.2,.2,.2,.2
46010,3116,37.93,261,4117,38.5,1995,1.524,4335.817,8.374665,5.56452,3823.251,8.270299,5,8.2643023,36.592,5.4514615,0,1,0,0,0,.2,.2,.2,.2
46010,3116,31.88,221,3951,34.5,1996,1.569,4041.654,8.304409,5.398163,3823.251,8.340154,5,8.2643023,36.592,5.4514615,0,0,1,0,0,.2,.2,.2,.2
46010,3116,42.04,224,4217,40.5,1997,1.605,4217,8.346879,5.411646,3823.251,8.32587,5,8.2643023,36.592,5.4514615,0,0,0,1,0,.2,.2,.2,.2
46010,3116,41.71,198,4001,82,1998,1.63,3939.635,8.278843,5.288267,3823.251,8.313439,5,8.2643023,36.592,5.4514615,0,0,0,0,1,.2,.2,.2,.2
13090,3117,38.3,413,2734,53.8,1994,1.482,2960.911,7.993252,6.023448,3555.412,7.977039,5,8.1866795,38.2,6.0022655,1,0,0,0,0,.2,.2,.2,.2
13090,3117,37.81,411,3628,64.4,1995,1.524,3820.827,8.248222,6.018593,3555.412,8.128841,5,8.1866795,38.2,6.0022655,0,1,0,0,0,.2,.2,.2,.2
13090,3117,38.16,400,3941,49,1996,1.569,4031.425,8.301875,5.991465,3555.412,8.275409,5,8.1866795,38.2,6.0022655,0,0,1,0,0,.2,.2,.2,.2
13090,3117,37.5,395,4035,40.4,1997,1.605,4035,8.302762,5.978886,3555.412,8.302319,5,8.1866795,38.2,6.0022655,0,0,0,1,0,.2,.2,.2,.2
13090,3117,39.23,403,3675,65,1998,1.63,3618.635,8.193852,5.998937,3555.412,8.249789,5,8.1866795,38.2,6.0022655,0,0,0,0,1,.2,.2,.2,.2
82010,3123,85.21,918,2724,30.1,1995,1.524,2868.78,7.961642,6.822197,3256.546,8.017272,4,8.0762594,78.635,6.8480254,0,1,0,0,0,.25,.25,.25,.25
82010,3123,62.9,990,3222,12.4,1996,1.569,3295.927,8.100443,6.897705,3256.546,8.033449,4,8.0762594,78.635,6.8480254,0,0,1,0,0,.25,.25,.25,.25
82010,3123,88.96,1017,3327,15.8,1997,1.605,3327,8.109826,6.924613,3256.546,8.105145,4,8.0762594,78.635,6.8480254,0,0,0,1,0,.25,.25,.25,.25
82010,3123,77.47,852,3650,21,1998,1.63,3594.018,8.187026,6.747587,3256.546,8.149171,4,8.0762594,78.635,6.8480254,0,0,0,0,1,.25,.25,.25,.25
50130,3124,11.6,234,4005,93.5,1994,1.482,4337.399,8.375031,5.455321,3905.26,8.355636,5,8.2554949,11.6,5.4654462,1,0,0,0,0,.2,.2,.2,.2
50130,3124,12.66,237,4264,70.6,1995,1.524,4490.63,8.409748,5.46806,3905.26,8.39254,5,8.2554949,11.6,5.4654462,0,1,0,0,0,.2,.2,.2,.2
50130,3124,10.57,227,3324,90,1996,1.569,3400.268,8.13161,5.42495,3905.26,8.280318,5,8.2554949,11.6,5.4654462,0,0,1,0,0,.2,.2,.2,.2
50130,3124,10.51,256,3083,88.5,1997,1.605,3083,8.033658,5.545177,3905.26,8.083833,5,8.2554949,11.6,5.4654462,0,0,0,1,0,.2,.2,.2,.2
50130,3124,12.66,229,4011,88,1998,1.63,3949.482,8.28134,5.433722,3905.26,8.165148,5,8.2554949,11.6,5.4654462,0,0,0,0,1,.2,.2,.2,.2
74030,3128,22.5,288,3074,63.4,1994,1.482,3329.13,8.110466,5.662961,3553.503,8.058202,5,8.1828592,24.106001,5.6955577,1,0,0,0,0,.2,.2,.2,.2
74030,3128,27.27,294,3495,63,1995,1.524,3680.758,8.210874,5.68358,3553.503,8.16193,5,8.1828592,24.106001,5.6955577,0,1,0,0,0,.2,.2,.2,.2
74030,3128,27.54,303,3789,68.1,1996,1.569,3875.937,8.262543,5.713733,3553.503,8.237042,5,8.1828592,24.106001,5.6955577,0,0,1,0,0,.2,.2,.2,.2
74030,3128,21.45,303,3665,66.7,1997,1.605,3665,8.206584,5.713733,3553.503,8.234955,5,8.1828592,24.106001,5.6955577,0,0,0,1,0,.2,.2,.2,.2
74030,3128,21.77,300,3839,66,1998,1.63,3780.12,8.237511,5.703783,3553.503,8.222167,5,8.1828592,24.106001,5.6955577,0,0,0,0,1,.2,.2,.2,.2
25010,3129,45.4,677,2621,46.4,1994,1.482,2838.532,7.951043,6.517671,3648.607,7.923759,3,8.2176372,52.190001,6.5147076,1,0,0,0,0,0,0,.33333333,.33333333
25010,3129,59.34,624,4455,38.4,1997,1.605,4455,8.401782,6.436151,3648.607,8.341436,3,8.2176372,52.190001,6.5147076,0,0,0,1,0,0,0,.33333333,.33333333
25010,3129,51.83,728,4398,52,1998,1.63,4330.546,8.373449,6.590301,3648.607,8.387716,3,8.2176372,52.190001,6.5147076,0,0,0,0,1,0,0,.33333333,.33333333
82010,3130,62.83,1026,3148,76.2,1995,1.524,3315.315,8.106308,6.933423,3695.009,8.145821,4,8.218291,69.719999,6.9026711,0,1,0,0,0,.25,.25,.25,.25
82010,3130,66.21,1054,3979,50.6,1996,1.569,4070.297,8.311471,6.960348,3695.009,8.214142,4,8.218291,69.719999,6.9026711,0,0,1,0,0,.25,.25,.25,.25
82010,3130,74.92,966,3840,48.1,1997,1.605,3840,8.253227,6.873164,3695.009,8.282773,4,8.218291,69.719999,6.9026711,0,0,0,1,0,.25,.25,.25,.25
82010,3130,74.92,938,3724,62,1998,1.63,3666.884,8.207097,6.84375,3695.009,8.230429,4,8.218291,69.719999,6.9026711,0,0,0,0,1,.25,.25,.25,.25
37010,3131,21,402,2213,65.1,1994,1.482,2396.67,7.781836,5.996452,3359.889,7.856436,5,8.1065607,24.7,5.9206903,1,0,0,0,0,.2,.2,.2,.2
37010,3131,19.88,399,2917,86.4,1995,1.524,3072.038,8.030096,5.988961,3359.889,7.913651,5,8.1065607,24.7,5.9206903,0,1,0,0,0,.2,.2,.2,.2
37010,3131,30.97,376,3928,66,1996,1.569,4018.126,8.298571,5.929589,3359.889,8.173317,5,8.1065607,24.7,5.9206903,0,0,1,0,0,.2,.2,.2,.2
37010,3131,28.07,369,4089,79.5,1997,1.605,4089,8.316055,5.910797,3359.889,8.307351,5,8.1065607,24.7,5.9206903,0,0,0,1,0,.2,.2,.2,.2
37010,3131,23.58,323,3875,90,1998,1.63,3815.567,8.246844,5.777652,3359.889,8.282049,5,8.1065607,24.7,5.9206903,0,0,0,0,1,.2,.2,.2,.2
38120,3138,41.71,374,3430,52.2,1996,1.569,3508.7,8.163001,5.924256,3346.249,8.159298,3,8.1706842,38.253333,6.0606842,0,0,1,0,0,0,.33333333,.33333333,.33333333
38120,3138,38.85,467,3546,31.2,1997,1.605,3546,8.173575,6.146329,3346.249,8.168303,3,8.1706842,38.253333,6.0606842,0,0,0,1,0,0,.33333333,.33333333,.33333333
38120,3138,34.2,451,3680,71,1998,1.63,3623.558,8.195211,6.111467,3346.249,8.184452,3,8.1706842,38.253333,6.0606842,0,0,0,0,1,0,.33333333,.33333333,.33333333
61180,3139,38.6,592,2693,45.9,1994,1.482,2916.508,7.978142,6.383507,3316.021,7.987662,5,8.1077806,35.01,6.4568275,1,0,0,0,0,.2,.2,.2,.2
61180,3139,29.26,558,3430,61.2,1995,1.524,3612.303,8.192101,6.324359,3316.021,8.090833,5,8.1077806,35.01,6.4568275,0,1,0,0,0,.2,.2,.2,.2
61180,3139,33.33,700,3237,81.9,1996,1.569,3311.272,8.105087,6.55108,3316.021,8.14954,5,8.1077806,35.01,6.4568275,0,0,1,0,0,.2,.2,.2,.2
61180,3139,37.48,698,3536,61.5,1997,1.605,3536,8.170752,6.548219,3316.021,8.138458,5,8.1077806,35.01,6.4568275,0,0,0,1,0,.2,.2,.2,.2
61180,3139,36.38,650,3603,86,1998,1.63,3547.739,8.174066,6.476973,3316.021,8.17241,5,8.1077806,35.01,6.4568275,0,0,0,0,1,.2,.2,.2,.2
82150,3140,54.5,495,2186,12.8,1994,1.482,2367.429,7.76956,6.204558,3190.859,7.757898,5,8.0642571,55.110001,6.1376671,1,0,0,0,0,.2,.2,.2,.2
82150,3140,41.24,451,3534,44.2,1995,1.524,3721.831,8.221971,6.111467,3190.859,8.021134,5,8.0642571,55.110001,6.1376671,0,1,0,0,0,.2,.2,.2,.2
82150,3140,53.47,490,3229,65.4,1996,1.569,3303.088,8.102613,6.194406,3190.859,8.164072,5,8.0642571,55.110001,6.1376671,0,0,1,0,0,.2,.2,.2,.2
